business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,plus_code,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.1785482, 'lng': 106.8327716}, 'viewport': {'northeast': {'lat': -6.177110270107279, 'lng': 106.8335934298927}, 'southwest': {'lat': -6.179809929892722, 'lng': 106.8308937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,National Gallery of Indonesia,ChIJpZUM-zL0aS4RqDE5R5aunFo,4.7,ChIJpZUM-zL0aS4RqDE5R5aunFo,GOOGLE,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",9167,"Jl. Medan Merdeka Tim. No.14, RT.6/RW.1, Gambir, Kota Jakarta Pusat",{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109630184765121011621"">A Google User</a>'], 'photo_reference': 'AZose0n4QvAtszowWxNZz9rOLW1HxctCGyHK-pV79_HlTiFo439xVARfAKTYiUubNKpDfywYpQY-4sCvhtpw_f1fv6ucm1JkI5wwlVxmlm7Y9aFeh2px-4NKA8iGTnwf6o9b8T6gGf0-7rLEG-GLmpvGdu1l7xfmDhryWPE0HYIlWnOWG9c8', 'width': 3000}]","{'compound_code': 'RRCM+H4 Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRCM+H4'}",
OPERATIONAL,"{'location': {'lat': -6.1815427, 'lng': 106.8283937}, 'viewport': {'northeast': {'lat': -6.180025320107277, 'lng': 106.8297365298927}, 'southwest': {'lat': -6.182724979892721, 'lng': 106.8270368701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GALERI IKD,ChIJ5xrKfgv1aS4RH6uMcje27RI,5.0,ChIJ5xrKfgv1aS4RH6uMcje27RI,GOOGLE,"['art_gallery', 'point_of_interest', 'establishment']",1,"Jl. Kebon Sirih No.18 RT 11/12, RT.11/RW.2, Gambir, Kota Jakarta Pusat",{'open_now': True},"[{'height': 1856, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109294346839697706658"">mamo ibrahim</a>'], 'photo_reference': 'AZose0mTI8HOPCyZEZ2pSRDKa7vTFzV33iz9VvXDeNiDsr6MPNfDCMCfw0wtb4TFWfH01eEkQb_vKsC2qnj-TBPhwSWlG1ml0sKHjz2QXEX72UEnD8CBHB_9LTLiCs6CIBDAv0CHz7xfw90If8VUfeNYMBC-KOCE_O5arNvbJhR_zQXt83uC', 'width': 4160}]","{'compound_code': 'RR9H+99 Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RR9H+99'}",
OPERATIONAL,"{'location': {'lat': -6.1889362, 'lng': 106.833463}, 'viewport': {'northeast': {'lat': -6.187584970107278, 'lng': 106.8346921298927}, 'southwest': {'lat': -6.190284629892722, 'lng': 106.8319924701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tugu Kunstkring Paleis,ChIJ7eBosjv0aS4RfpIv1feiios,4.6,ChIJ7eBosjv0aS4RfpIv1feiios,GOOGLE,"['tourist_attraction', 'art_gallery', 'restaurant', 'point_of_interest', 'food', 'establishment']",4108,"Jalan Teuku Umar No.1 RW.1 Gondangdia Kecamatan Menteng Phone/WA 0812-82400-860, Jl. Teuku Umar No.1, RW.1, Gondangdia, Kota Jakarta Pusat",{'open_now': True},"[{'height': 2505, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116465846038647476259"">A Google User</a>'], 'photo_reference': 'AZose0kYa4wOK7zoBt5NY392EqZ5x1uSTwGMA7wQmg46hLqmIT11Blo0qwRPLzaJSWAqqPq0DC9sKFeXBRJd9qzj7OjI4zvQMJzHC1cM81LIEz3EMxTuQeYf6h2f-7eyvE4h-HoZmpa88T0uOXQrKt9HvnC72odyAZuyLsY3v6Jq44Fm7kLs', 'width': 3762}]","{'compound_code': 'RR6M+C9 Gondangdia, Central Jakarta City, Jakarta', 'global_code': '6P58RR6M+C9'}",
OPERATIONAL,"{'location': {'lat': -6.1774572, 'lng': 106.8176835}, 'viewport': {'northeast': {'lat': -6.176245720107278, 'lng': 106.8190396298927}, 'southwest': {'lat': -6.178945379892721, 'lng': 106.8163399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Andi's Gallery,ChIJCUbYNNT1aS4RZmpOxXyLJnI,4.3,ChIJCUbYNNT1aS4RZmpOxXyLJnI,GOOGLE,"['art_gallery', 'point_of_interest', 'establishment']",12,"Jl. Tanah Abang IV No.14, Petojo Sel., Kota Jakarta Pusat",{'open_now': True},"[{'height': 828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101866661179275732827"">A Google User</a>'], 'photo_reference': 'AZose0lMSJg4CVRkrtEguZ7qULMqEjRPd4vRHqsdbpKk48JUiiUBxN9j40yEw0l-B9nCzUZNp4Qolox7H4i_YnL006J0_T8jhcJB8n2uhxoNjeRLDns3r0e9xGDJy83My9A6n-nCM15RfPYEV267qJGcU_NV37M-APMb84s9MogUWCFLTafz', 'width': 1000}]","{'compound_code': 'RRF9+23 South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRF9+23'}",
OPERATIONAL,"{'location': {'lat': -6.1755407, 'lng': 106.8272002}, 'viewport': {'northeast': {'lat': -6.174367070107278, 'lng': 106.83142375}, 'southwest': {'lat': -6.177066729892722, 'lng': 106.82579235}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Sejarah Nasional,ChIJa5HrPdP1aS4Rjn_ZHAZAY4A,4.6,ChIJa5HrPdP1aS4Rjn_ZHAZAY4A,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",217,"Monumen Nasional, Jalan Tugu Monas, RT.5/RW.2, Gambir, Kota Jakarta Pusat",{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117874765830930216013"">Ahmad Faisal</a>'], 'photo_reference': 'AZose0l1vP8r4eULTwiblnWxdvpjnsr2_kv5GolV_jzZx0nQpHVPV-y9tACk_qC4ivEvTA4C-LV3Ggl6Agh1JMcG3tWqBRyraA4tieOR-yc3CeAvs6bAEpQoMfr4hz8R_yLj4SN955HFfTfurf1HIH7f0IOe28mmYRve-LcMBi8PtFo-MOr_', 'width': 3264}]","{'compound_code': 'RRFG+QV Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRFG+QV'}",
OPERATIONAL,"{'location': {'lat': -6.1764021, 'lng': 106.8215901}, 'viewport': {'northeast': {'lat': -6.175065320107278, 'lng': 106.8233196798927}, 'southwest': {'lat': -6.177764979892722, 'lng': 106.8206200201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Nasional Indonesia,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,4.6,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",14587,"Jl. Medan Merdeka Barat No.12, Gambir, Kota Jakarta Pusat",{'open_now': False},"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113914492236873634158"">A Google User</a>'], 'photo_reference': 'AZose0kBHN2XbwgdGGoI0dnvr_0X8iafJqSwuM2mp4dWEiH5gHItuO-i_Axj9ZC1xyDBT0ttm8j-cpl6jWO85YQvjuQgwx75P7ocIqTv_ziYPIt3KeGjFsnZBoEBpnjTHARcp1nWoEGmxibzidLSdZGFB1-eXXni2LuXh7yB3gEEpTuxI1_P', 'width': 1080}]","{'compound_code': 'RRFC+CJ Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRFC+CJ'}",
OPERATIONAL,"{'location': {'lat': -6.172224099999999, 'lng': 106.8189695}, 'viewport': {'northeast': {'lat': -6.170981920107278, 'lng': 106.8207305298927}, 'southwest': {'lat': -6.173681579892722, 'lng': 106.8180308701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Taman Prasasti,ChIJme1W2dX1aS4Rl6KryVgIl5A,4.6,ChIJme1W2dX1aS4Rl6KryVgIl5A,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1653,"Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Sel., Kota Jakarta Pusat",{'open_now': True},"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105121053782355059283"">Ferra Sri Aryani</a>'], 'photo_reference': 'AZose0lS8KsHs29CEvSIO0AAiMDO_C_q6Gby-5GZhD0NHfgkvfPkJgrIh156qIDMxfw2F_Lx9OnK-6bd1wys0KGhhvnG8MiIUNzYzyfWOyLVUvRdQhMnviLF7eWRTYJ98QS-_PmIlNu8u9_EckR9fLAeGOY63gwZes2hQjDwmJueiOgCpeZ3', 'width': 5936}]","{'compound_code': 'RRH9+4H South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRH9+4H'}",
OPERATIONAL,"{'location': {'lat': -6.168772199999999, 'lng': 106.8334224}, 'viewport': {'northeast': {'lat': -6.167606120107278, 'lng': 106.8348695798927}, 'southwest': {'lat': -6.170305779892722, 'lng': 106.8321699201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Katedral Jakarta,ChIJbZINrST1aS4Rykv_F9KtCPU,4.7,ChIJbZINrST1aS4Rykv_F9KtCPU,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",126,"Gereja Katedral Jkt, Jl. Katedral, Ps. Baru, Kota Jakarta Pusat",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116730335615055371462"">Reza Gunawan</a>'], 'photo_reference': 'AZose0kDSxzEKlIRNCWVauF0DZxvj72NfiSB7MnTSiReom0Qu3bvVq_kAXOjSBLW1C_OMSuUao_GU8N1ieUKV8iDL40GTBLXtyD69cS6D-uMNwyUALrPKVab6_3CIF5jOemax_TKO1y-VxiBDZRMXz0BSnm075Y9yWylDmN6X5YZdQEpbgZf', 'width': 1920}]","{'compound_code': 'RRJM+F8 Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRJM+F8'}",
OPERATIONAL,"{'location': {'lat': -6.1860316, 'lng': 106.8364925}, 'viewport': {'northeast': {'lat': -6.184703870107277, 'lng': 106.8378467798927}, 'southwest': {'lat': -6.187403529892721, 'lng': 106.8351471201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Gedung Joang '45,ChIJ8QYl5Dn0aS4R3bklPdjUR1s,4.6,ChIJ8QYl5Dn0aS4R3bklPdjUR1s,GOOGLE,"['museum', 'point_of_interest', 'establishment']",1544,"Jl. Menteng Raya No.31, RT.1/RW.10, Kb. Sirih, Kota Jakarta Pusat",{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115083704022535889351"">A Google User</a>'], 'photo_reference': 'AZose0mw_ineX3caJIZc3elwYr981GlLetFuL1pVwleekxYUzlcw-Fm9bLcGSwaXSvoCccTwbHd1EXGMC3gZz-F7wzFlJUt-iydL7sWQEQ3M-SHmR7rMcrsAxfuM1wh2JGTQCYIMAjSRVr2RhZlWgXINPIDeAk7Ern_4Iw9Svu_AaoERTq8I', 'width': 1600}]","{'compound_code': 'RR7P+HJ Kebon Sirih, Central Jakarta City, Jakarta', 'global_code': '6P58RR7P+HJ'}",
OPERATIONAL,"{'location': {'lat': -6.186581700000001, 'lng': 106.8240073}, 'viewport': {'northeast': {'lat': -6.185234320107278, 'lng': 106.8252613798927}, 'southwest': {'lat': -6.187933979892722, 'lng': 106.8225617201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Djakarta XXI,ChIJb3iSVS_0aS4RPk6yYgtF2cw,4.5,ChIJb3iSVS_0aS4RPk6yYgtF2cw,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",8368,"Jl. M.H. Thamrin No.9, RT.2/RW.1, Kb. Sirih, Kota Jakarta Pusat",,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106792036982836931054"">Jiiu Anakaneh</a>'], 'photo_reference': 'AZose0knNOUNhQcFQj8vGZ54CYiEFTOP2RskRaVdGOBrxdhH57Wm7tQ9OxeMTaBJhtlMyUNIaGkkD0g-dNXwU8VYTbmoL7CyKhSAEHhKYzdp4nYH9l-Ke9nFUUsrUdNcWlrCFyVOwj9WZg7WGDhYVXgWdhuu0I1TWjmxU_wZULAO7cKtKwVm', 'width': 2048}]","{'compound_code': 'RR7F+9J Kebon Sirih, Central Jakarta City, Jakarta', 'global_code': '6P58RR7F+9J'}",
OPERATIONAL,"{'location': {'lat': -6.1868754, 'lng': 106.8270915}, 'viewport': {'northeast': {'lat': -6.185651220107278, 'lng': 106.8284357298927}, 'southwest': {'lat': -6.188350879892722, 'lng': 106.8257360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CINEMA 21 Head Office,ChIJWeD4fiX0aS4RybfJuBilMkY,4.2,ChIJWeD4fiX0aS4RybfJuBilMkY,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",50,"Jl. K.H. Wahid Hasyim No.96A, RT.14/RW.3, Kb. Sirih, Kota Jakarta Pusat",{'open_now': True},"[{'height': 650, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110251224232828035330"">A Google User</a>'], 'photo_reference': 'AZose0nW2pePtx1pKEzBHqX_r96kAtwk04bVUREW9gijNtf-Uf9ex_wT5uPz1H4A8IDmqprIW2zvR77T6fawwd1DPjtL-0iJTXlQd3BTAEfmXYTCiCcldkD4Z5UOuVQshHw_6bu5uhI5YZN8m1K2Rt2WNXQxJEMkV4l0d5KjE8zCcJANxpNX', 'width': 968}]","{'compound_code': 'RR7G+6R Kebon Sirih, Central Jakarta City, Jakarta', 'global_code': '6P58RR7G+6R'}",
OPERATIONAL,"{'location': {'lat': -6.1677114, 'lng': 106.8104641}, 'viewport': {'northeast': {'lat': -6.166358170107278, 'lng': 106.8118511798927}, 'southwest': {'lat': -6.169057829892722, 'lng': 106.8091515201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aquastation,ChIJ7elleDz3aS4RBDYNjlS9z0Q,5.0,ChIJ7elleDz3aS4RBDYNjlS9z0Q,GOOGLE,"['aquarium', 'point_of_interest', 'establishment']",3,"4, Jl. Cideng Barat No.37C, RW.11, Cideng",{'open_now': True},"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106475353002474069918"">Andrew Benedict</a>'], 'photo_reference': 'AZose0lS-CmmdtarBtEznsPou5Atj3nH7DQnHOAPXb8i6RQiWjdp15RQzyUM3XY9Lcm9gU6g9kmtC2tumDG8fQ0_hxhQt_IgG8NnV8GzuYPYJugJd2wCQ38Te4fZmA-1ETQy_z-SFNSqO8Tdo4eYCLFTpuZuTuvDCR8yIkBcWE-ME0Z7dMde', 'width': 1280}]","{'compound_code': 'RRJ6+W5 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRJ6+W5'}",
OPERATIONAL,"{'location': {'lat': -6.1783645, 'lng': 106.8105119}, 'viewport': {'northeast': {'lat': -6.177009520107278, 'lng': 106.8118298798927}, 'southwest': {'lat': -6.179709179892722, 'lng': 106.8091302201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,HOLEO Golf & Museum,ChIJv4_idgP3aS4RsWU1cKQZsaM,4.9,ChIJv4_idgP3aS4RsWU1cKQZsaM,GOOGLE,"['museum', 'point_of_interest', 'establishment']",937,"Jl. Cilamaya No.3, Cideng, Kota Jakarta Pusat",{'open_now': True},"[{'height': 3790, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113333251593847989333"">A Google User</a>'], 'photo_reference': 'AZose0lWqENRnV-IuAcexc_kRG7hhYugdT0Xo1yyyN-HFJtqKCMTyYZ0c_I737DzRYIfXUYN5YZnVUDEC2LcLYqvF6rbr8j1Em3ShCPKYSHP0nKepgy0TYcSCxRQXLUt1dn8l7Jh4fUEzUFCSQAB1FHFGmdB3ERxczJNRSmBRPs3stk_WW1e', 'width': 2842}]","{'compound_code': 'RRC6+M6 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRC6+M6'}",
OPERATIONAL,"{'location': {'lat': -6.160658799999999, 'lng': 106.8181}, 'viewport': {'northeast': {'lat': -6.159486220107278, 'lng': 106.8193042798927}, 'southwest': {'lat': -6.162185879892721, 'lng': 106.8166046201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinépolis Gajah Mada Plaza,ChIJc7oAW9_1aS4Rv4W0hxFKe10,4.3,ChIJc7oAW9_1aS4Rv4W0hxFKe10,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",567,"Gajah Mada Plaza Lantai 5, Jalan Gajah Mada No.19-26, Petojo Utara, Gambir, RT.2/RW.1, Petojo Utara, Kota Jakarta Pusat",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117065542118459662654"">A Google User</a>'], 'photo_reference': 'AZose0kKklfu5uCtWKg-mBWWz4jG-RKNTFL8ZK3YTnRnFjK6h7a9iHGvxLYM6JDfoTolVLieCUbqnwMJaLaJd9jJOCfFVs2lwxvwSaFGJ5vD13NNk93ev4YpvTq6B9Lt5ayLCqTFpMUxaRSXFoPtrCKbQ3ZODoSoFVv_cvZ2qGGlYumsmVtq', 'width': 3264}]","{'compound_code': 'RRQ9+P6 North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRQ9+P6'}",
OPERATIONAL,"{'location': {'lat': -6.160613199999999, 'lng': 106.8180785}, 'viewport': {'northeast': {'lat': -6.159487370107277, 'lng': 106.8192937298927}, 'southwest': {'lat': -6.162187029892721, 'lng': 106.8165940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinépolis,ChIJk5tqOw31aS4R2xnUV0YTK9g,4.5,ChIJk5tqOw31aS4R2xnUV0YTK9g,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",528,"Jl. Gajah Mada No.16-26, RT.2/RW.1, Petojo Utara, Kota Jakarta Pusat",,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110265554534123116604"">Irene Eka Sri Saraswati</a>'], 'photo_reference': 'AZose0m7uAsaX1n3uv3xKktpmwjnL8H9hQPzZ4DMBvX1sEKHdykpHSsq1T4uUmMwOf0HK-DiGEkNvbaQkiEi22ni0txCjjMEw3zXjnhSTTJUxX45gyANhWkspM0j9tiBi7De4D2icSaXLfh8FLZGTsN-5mzohxx8rGM8Y61pAdpkwrkFgdAY', 'width': 4032}]","{'compound_code': 'RRQ9+Q6 North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRQ9+Q6'}",
OPERATIONAL,"{'location': {'lat': -6.175632999999999, 'lng': 106.8171679}, 'viewport': {'northeast': {'lat': -6.174281920107278, 'lng': 106.8184791798927}, 'southwest': {'lat': -6.176981579892722, 'lng': 106.8157795201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CAN'S Gallery,ChIJb4_-6H_2aS4RuLmps0P9hAU,4.8,ChIJb4_-6H_2aS4RuLmps0P9hAU,GOOGLE,"['art_gallery', 'point_of_interest', 'establishment']",81,"Jl. Tanah Abang II No.25, RT.1/RW.3, Petojo Sel., Kota Jakarta Pusat",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109969525757150573516"">nicolausganies ganidyavillanova</a>'], 'photo_reference': 'AZose0nve8BahKrzoiR5iN22z6xu95wCYLGApmjLZ1J2lgsCq-Rhi9U_eMvdSC4MqIPnTgxaDiD8O0UuQqpqUfFF-co-SCPx1kYf8SoclzOHt8DHcmWdqvX_L4XE05-I8WwcCqs4EUM7iqsi1HiNMxv9ibkPadrnUmBQG4O0MhVAijunt2yL', 'width': 4000}]","{'compound_code': 'RRF8+PV South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRF8+PV'}",
OPERATIONAL,"{'location': {'lat': -6.1658955, 'lng': 106.8339672}, 'viewport': {'northeast': {'lat': -6.164574020107279, 'lng': 106.8353311298927}, 'southwest': {'lat': -6.167273679892722, 'lng': 106.8326314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Antara Gallery of Photo Journalism,ChIJMa7dZM_1aS4RyPPaTL4Q-8o,4.5,ChIJMa7dZM_1aS4RyPPaTL4Q-8o,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",164,"Jl. Antara No.59, RT.2/RW.1, Ps. Baru, Kota Jakarta Pusat",{'open_now': True},"[{'height': 1178, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116394255593201516916"">A Google User</a>'], 'photo_reference': 'AZose0lY9_-Cbc8KfWXXauSc8HJwpx5VgaP5gz3_tw0cLutnpRB1tF8sMhtiXYaUGVnSIUEd-3pg6rxM6LXTSEfEI0u-tNDNS4EjfCtcLZq7fB_HFGkvW26x-kSERlOIkFyq_FBE7taFZNkAHhU7xJfX8BYFDUS9tGzF3jHZwoyZg0PjjOv7', 'width': 2130}]","{'compound_code': 'RRMM+JH Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRMM+JH'}",
OPERATIONAL,"{'location': {'lat': -6.147049, 'lng': 106.8402241}, 'viewport': {'northeast': {'lat': -6.145751270107278, 'lng': 106.8415888798927}, 'southwest': {'lat': -6.148450929892721, 'lng': 106.8388892201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Art:1 New Museum,ChIJm-4mPe31aS4RWJxwbINECI0,4.6,ChIJm-4mPe31aS4RWJxwbINECI0,GOOGLE,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",436,"Jl. Rajawali Selatan Raya No.3, Gn. Sahari Utara, Jakarta",{'open_now': True},"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103121277998234678133"">lia helen</a>'], 'photo_reference': 'AZose0kIrwGjjGPk8RUT9-c4-YZepVj1UtpIlQAFwfRUtFWennuhRpxKZXWBioT6VNIey-t7TUuwar__8FCzf671pT_ZCTXQG17Wm1PzGfrgBoxlc1mOKixmEWIU6myGzjQd0D4A3HE2Ol9iEMvaDqCZns-lGXB2J_BxaenccvIEpSLg4EE5', 'width': 4000}]","{'compound_code': 'VR3R+53 North Gunung Sahari, Central Jakarta City, Jakarta', 'global_code': '6P58VR3R+53'}",
OPERATIONAL,"{'location': {'lat': -6.1391614, 'lng': 106.8319304}, 'viewport': {'northeast': {'lat': -6.137785820107278, 'lng': 106.8334199298927}, 'southwest': {'lat': -6.140485479892722, 'lng': 106.8307202701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinépolis Mangga Dua Square,ChIJFXskM0r1aS4RxasD9JIJkpc,4.4,ChIJFXskM0r1aS4RxasD9JIJkpc,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",490,"Mangga Dua Square, Lantai 3, Blok A No. 54, Jl. Gn. Sahari No.1, RT.11/RW.6, Ancol, North Jakarta City",{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115573150504047593070"">Stallone Tjia</a>'], 'photo_reference': 'AZose0lG0yVlNuvNdPS5hNJEiA4nv3BRIi5_bkdqtmZekl4_MFTDxGPRdNAC07SRh8qlfLgS1VaWc-yCn4hdGlZ0C_j_Fudvq2JTJuqVYC4hwJRyt0xcQ6gUML9eqxgZDMIliSnSUUmIxxqf1GGARtMh_O5--xh8Kn3NQQLa_Y5SJZ12Hdb0', 'width': 3264}]","{'compound_code': 'VR6J+8Q Ancol, North Jakarta City, Jakarta', 'global_code': '6P58VR6J+8Q'}",
OPERATIONAL,"{'location': {'lat': -6.1410053, 'lng': 106.8261173}, 'viewport': {'northeast': {'lat': -6.139654670107278, 'lng': 106.8274672798927}, 'southwest': {'lat': -6.142354329892722, 'lng': 106.8247676201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,ThomyRodriguez##,ChIJH4sE9w71aS4R9UPLGaaLXtM,5.0,ChIJH4sE9w71aS4R9UPLGaaLXtM,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1,"Jl. Pangeran Jayakarta No.8, RT.8/RW.7, Pinangsia, Kota Jakarta Pusat",,,"{'compound_code': 'VR5G+HC Pinangsia, West Jakarta City, Jakarta', 'global_code': '6P58VR5G+HC'}",
