business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,photos,price_level
OPERATIONAL,"{'location': {'lat': -6.1605019, 'lng': 106.818574}, 'viewport': {'northeast': {'lat': -6.159126820107279, 'lng': 106.8198500798927}, 'southwest': {'lat': -6.161826479892722, 'lng': 106.8171504201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Matahari Mall GaMa Plaza,{'open_now': True},ChIJC6wqW9_1aS4RL4fckbeLSc0,4.5,ChIJC6wqW9_1aS4RL4fckbeLSc0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",34,"Jl. Gajah Mada No.26, RT.2/RW.1, Petojo Utara, Kota Jakarta Pusat","{'compound_code': 'RRQ9+QC North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRQ9+QC'}","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112551372744737283512"">Roro Jonggrang</a>'], 'photo_reference': 'AZose0lBik1watwdLCXtH92dmG7_G2dNFHt3Ap-9LOdDXbYxkfYNTGjUwuo0t6oXif2HhpHXQ64GNrlEALnKxtZin1Dq47vatPUG_7FbZ9s4sHFOqECD03Q8jABVqrJPNdywxypQb9AtKRx-9svc1A8XB3RHi4t7Bq9zmOp78VwfH3sgvpNq', 'width': 3264}]",
OPERATIONAL,"{'location': {'lat': -6.1663738, 'lng': 106.8189307}, 'viewport': {'northeast': {'lat': -6.165024620107278, 'lng': 106.8202766798927}, 'southwest': {'lat': -6.167724279892722, 'lng': 106.8175770201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Komplek Duta Merlin,{'open_now': True},ChIJNwMA4Hf2aS4RgQdteNwgFzs,4.4,ChIJNwMA4Hf2aS4RgQdteNwgFzs,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",455,"Jl. KH. Hasyim Ashari No.8b, RT.6/RW.8, Petojo Utara, Kota Jakarta Pusat","{'compound_code': 'RRM9+FH North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRM9+FH'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104626276805345261536"">arief budiman</a>'], 'photo_reference': 'AZose0lWJ059m-RiPJdMWKwSA73jZ_W3kt3oXPCvLio9FXlpjWYHGxi6WZD6EPB7dYy1sw6MORkUdShqfVOIIyomzYVDsmIThoJdES-x6DVi06IMafWgQ1sov4pOgO8UnVdjHvwqDkSFl-IGiyVyZ8L6qKd_V7PzIFGl-OwhNXIgk0fAaGaQ', 'width': 4000}]",
OPERATIONAL,"{'location': {'lat': -6.1642538, 'lng': 106.8209719}, 'viewport': {'northeast': {'lat': -6.162963570107278, 'lng': 106.8223334798927}, 'southwest': {'lat': -6.165663229892722, 'lng': 106.8196338201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Harmonie Exchange,{'open_now': True},ChIJqapaUdj1aS4RCuwr3zNVjRw,4.5,ChIJqapaUdj1aS4RCuwr3zNVjRw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3300,"Jl. Hayam Wuruk VI No.6, RT.6/RW.2, Kb. Klp., Kota Jakarta Pusat","{'compound_code': 'RRPC+79 Kebon Kelapa, Central Jakarta City, Jakarta', 'global_code': '6P58RRPC+79'}","[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115944819782286167587"">alfian ferdiansyah</a>'], 'photo_reference': 'AZose0m4wnrvlTMjJiZOh1IL5fBggn9Yx8Xz39J3wbGBlzwTIjf-dU4vROvOfM8PKOpZ9DRr0mestT3msfDisUMAdV_brULsq_JafvZEm_mHPdq4B7zWh_cDltVYx-IVO1FiXE2YZ84nlyQTWpDHHP1nTvEfb5O8BG9nkWgyTu3Va9BS-xdE', 'width': 4128}]",
OPERATIONAL,"{'location': {'lat': -6.158800100000001, 'lng': 106.8202774}, 'viewport': {'northeast': {'lat': -6.157463570107278, 'lng': 106.8216288798927}, 'southwest': {'lat': -6.160163229892722, 'lng': 106.8189292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Star Jaya,{'open_now': True},ChIJseeYB9_1aS4RROJTCZLJ_kw,5.0,ChIJseeYB9_1aS4RROJTCZLJ_kw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Sawah Besar II No.1, RT.1/RW.4, Maphar, Kota Jakarta Barat","{'compound_code': 'RRRC+F4 Maphar, West Jakarta City, Jakarta', 'global_code': '6P58RRRC+F4'}",,
OPERATIONAL,"{'location': {'lat': -6.180465, 'lng': 106.8149502}, 'viewport': {'northeast': {'lat': -6.179111070107277, 'lng': 106.8163025298927}, 'southwest': {'lat': -6.181810729892721, 'lng': 106.8136028701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,lapak gress colection,,ChIJB0U_MN_3aS4RTKE18TXnYp8,5.0,ChIJB0U_MN_3aS4RTKE18TXnYp8,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"7, Jl. Kebon Jahe No.36, RT.5/RW.2, Petojo Sel., Kota Jakarta Pusat","{'compound_code': 'RR97+RX South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RR97+RX'}",,
OPERATIONAL,"{'location': {'lat': -6.1704305, 'lng': 106.8172641}, 'viewport': {'northeast': {'lat': -6.169088770107278, 'lng': 106.8185316298927}, 'southwest': {'lat': -6.171788429892722, 'lng': 106.8158319701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Yudi Tahu,{'open_now': True},ChIJ8Y-MU7b3aS4R2Vr1m9Fh6cM,5.0,ChIJ8Y-MU7b3aS4R2Vr1m9Fh6cM,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"RRH8+RVG, RT.7/RW.7, South Petojo, Central Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.1803701, 'lng': 106.8158992}, 'viewport': {'northeast': {'lat': -6.178991720107278, 'lng': 106.8172478298927}, 'southwest': {'lat': -6.181691379892722, 'lng': 106.8145481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Toko Berkat,{'open_now': True},ChIJMZUbjiv3aS4RTraIcmkmZqY,5.0,ChIJMZUbjiv3aS4RTraIcmkmZqY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Kb. Jahe II No.1, RT.1/RW.1, Petojo Sel., Kota Jakarta Pusat","{'compound_code': 'RR98+V9 South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RR98+V9'}","[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107741911014918542772"">A Google User</a>'], 'photo_reference': 'AZose0k_AbTcJirxUkcLgDpHKbhqWFEiJxUanZOc1jUs-dPEV_DRE4XjWWGwEI_ZmkNe5UWW33uUOgyOLj2mpRwTRZ50ioqVPhD96fj9CuR0UO8o_SWE9gc9S3MVFfVi-CnJO6ZcFAGv_8laCdBiZsXr5X-7e0dO_g4E2uU31pcMK9JNGTik', 'width': 3648}]",
OPERATIONAL,"{'location': {'lat': -6.1794747, 'lng': 106.8133418}, 'viewport': {'northeast': {'lat': -6.178134620107278, 'lng': 106.8146548798927}, 'southwest': {'lat': -6.180834279892721, 'lng': 106.8119552201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Basecamp LCT PASTHOM BONJAE,{'open_now': True},ChIJOcFYeAH3aS4Rb9EeMIRKVpY,5.0,ChIJOcFYeAH3aS4Rb9EeMIRKVpY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Cideng Tim. Raya No.54D, RT.14/RW.2, Petojo Sel., Kota Jakarta Pusat","{'compound_code': 'RRC7+68 South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRC7+68'}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111683964550423194879"">A Google User</a>'], 'photo_reference': 'AZose0n7H5AaiIRTxCOQ3itOUBw3ZjdSV0StNAakCF4pcAjIRV2PGCOfpQqDnjQODBt9OLC_gHf2Edvw-jC02wjKuvtWI7u8PP98aAhawLAZwCiWllIZhc9u6GZDjmYmC0huVNXwMUc2UnyrKuLLLxc02KBi5G8m4jVZpME4REJnmHhekIO-', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.1603585, 'lng': 106.8272567}, 'viewport': {'northeast': {'lat': -6.158992520107279, 'lng': 106.8285314298927}, 'southwest': {'lat': -6.161692179892722, 'lng': 106.8258317701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,WARUNG FAHMI,{'open_now': True},ChIJbYSlNlz1aS4R7RC9JxZcuf8,5.0,ChIJbYSlNlz1aS4R7RC9JxZcuf8,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Taman Sari Raya No.24B, RT.11/RW.3, Maphar, Kota Jakarta Barat","{'compound_code': 'RRQG+VV Maphar, West Jakarta City, Jakarta', 'global_code': '6P58RRQG+VV'}",,
OPERATIONAL,"{'location': {'lat': -6.163105100000001, 'lng': 106.8260429}, 'viewport': {'northeast': {'lat': -6.161693020107277, 'lng': 106.8273793298927}, 'southwest': {'lat': -6.164392679892721, 'lng': 106.8246796701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Elang Toyota,{'open_now': True},ChIJMxd-Df71aS4Rq15pF4YY_Y4,5.0,ChIJMxd-Df71aS4Rq15pF4YY_Y4,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Batu Tulis Raya No.50 D, RT.9/RW.3, Kb. Klp., Kota Jakarta Pusat","{'compound_code': 'RRPG+PC Kebon Kelapa, Central Jakarta City, Jakarta', 'global_code': '6P58RRPG+PC'}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111869080127335384175"">elang</a>'], 'photo_reference': 'AZose0mgtJM5nDP1LqKlDcQT-DC8xWtanonURnEcAaOnEp_zIQXcX8y4IMffMGzeVLY8255wI2fzDTn0hhKWwI7iFxdNiRBoS8xy7h1lRtAfggLUBcsycpkHLHbsCrhWoidm6kdHOh4UEUx8mRzyltYiT5GiBEkmVmrEby-rRNSNBwEr_gNY', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.1631085, 'lng': 106.8313799}, 'viewport': {'northeast': {'lat': -6.161753370107278, 'lng': 106.8328037798927}, 'southwest': {'lat': -6.164453029892722, 'lng': 106.8301041201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kedai Bajakah Indonesia,{'open_now': True},ChIJQbHCpwX1aS4RnJakzA0ycdE,4.3,ChIJQbHCpwX1aS4RnJakzA0ycdE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",8,"RRPJ+QH3, RT.5/RW.8, Pasar Baru, Central Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.1610048, 'lng': 106.8233012}, 'viewport': {'northeast': {'lat': -6.159666020107278, 'lng': 106.8247096298927}, 'southwest': {'lat': -6.162365679892722, 'lng': 106.8220099701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bu Fabi,,ChIJfbR-q971aS4Rm4wCraSr0Ok,4.0,ChIJfbR-q971aS4Rm4wCraSr0Ok,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Batu Ceper XI No.1A, RT.7/RW.1, Kb. Klp., Kota Jakarta Pusat","{'compound_code': 'RRQF+H8 Kebon Kelapa, Central Jakarta City, Jakarta', 'global_code': '6P58RRQF+H8'}",,
OPERATIONAL,"{'location': {'lat': -6.1632475, 'lng': 106.8216029}, 'viewport': {'northeast': {'lat': -6.161903720107278, 'lng': 106.8229208298927}, 'southwest': {'lat': -6.164603379892722, 'lng': 106.8202211701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,BillyArloji,{'open_now': True},ChIJy7KIAef1aS4RzGPhDplsvFQ,5.0,ChIJy7KIAef1aS4RzGPhDplsvFQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Batu Tulis Raya No.1, RT.6/RW.2, Kb. Klp., Kota Jakarta Pusat","{'compound_code': 'RRPC+PJ Kebon Kelapa, Central Jakarta City, Jakarta', 'global_code': '6P58RRPC+PJ'}","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100382950026747664714"">ali Ownerz</a>'], 'photo_reference': 'AZose0np6rZE-BZh8fXULS8cRdNdpYNPrcSiadp6-FIc3hilO05VSrVTTdXbeZS_WfIlF3oiLVnjQBsrgcbVF_ZeVj3z6o62avoMILKjGm-7bPxgGNnIy9N-2DmBbBHz96-7r7gKkrp4K90XQ_2P_SiJQ7GeO2gXhAmB5eEagGQqQw9fbwaR', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.1616563, 'lng': 106.8285525}, 'viewport': {'northeast': {'lat': -6.160293770107278, 'lng': 106.8298941298927}, 'southwest': {'lat': -6.162993429892722, 'lng': 106.8271944701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Sparepart,{'open_now': True},ChIJuyq8TIv1aS4RoDpyv9yovqs,5.0,ChIJuyq8TIv1aS4RoDpyv9yovqs,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Krekot Jaya I No.4h, RT.1/RW.7, Ps. Baru, Kota Jakarta Pusat","{'compound_code': 'RRQH+8C Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRQH+8C'}",,
OPERATIONAL,"{'location': {'lat': -6.166524099999999, 'lng': 106.7992054}, 'viewport': {'northeast': {'lat': -6.165021270107278, 'lng': 106.8005392298927}, 'southwest': {'lat': -6.167720929892722, 'lng': 106.7978395701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tomang Plaza..topaz,{'open_now': True},ChIJ__8_r2j2aS4RWonzqk3_IF0,4.5,ChIJ__8_r2j2aS4RWonzqk3_IF0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",6,"ROXY SQUARE, Jl. Kyai Tapa No.10, RT.10/RW.10, Tomang, Kota Jakarta Barat","{'compound_code': 'RQMX+9M Tomang, West Jakarta City, Jakarta', 'global_code': '6P58RQMX+9M'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104379083914568865053"">Fatic Rochim</a>'], 'photo_reference': 'AZose0lVrAFhcMB2RKze_LidMVPoJ465xEAxxFZAEaz5hS3F72spzNNCfLMiIQDOTxbXn_DV10U80yB33akN1lK4jE5wwXjpxhvCOLKfM7n7hTyCdZstnWGHsuHEMXQ2OW2zoV1qlfbco-nIjBV4KdQcnQTmPOKE34GrqtNu-tDW_emcv6Hl', 'width': 3000}]",
OPERATIONAL,"{'location': {'lat': -6.1607423, 'lng': 106.8011634}, 'viewport': {'northeast': {'lat': -6.159455970107278, 'lng': 106.8025641298927}, 'southwest': {'lat': -6.162155629892721, 'lng': 106.7998644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,MamaFathan&Balqis olshop,{'open_now': True},ChIJu2oCBGP3aS4R9cvYGAbjM6o,5.0,ChIJu2oCBGP3aS4R9cvYGAbjM6o,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",5,"Jl. Setia Kawan Ujung No.19, RT.10/RW.12, Duri Pulo, Kota Jakarta Pusat","{'compound_code': 'RRQ2+PF Duri Pulo, Central Jakarta City, Jakarta', 'global_code': '6P58RRQ2+PF'}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103236644595804950257"">ika wahyuni</a>'], 'photo_reference': 'AZose0mnyEzlbyXy4fRrvEjHuEwEgKIzcfb8K6xmt9kg6Fm_VFk1Ifl2GI8BX0I_NvgAazCIjHed-NwLOjmenGJVHTYy5xcij1MAe4eAmEJiro6QY3v1vQtpDiz2IUsVktXvz0rJUDFIcVWlNztnmUX_7YiTwSRuQaqZTcxumfrr2fLFxI4u', 'width': 3024}]",
OPERATIONAL,"{'location': {'lat': -6.1624124, 'lng': 106.8028889}, 'viewport': {'northeast': {'lat': -6.161063720107277, 'lng': 106.8041778298927}, 'southwest': {'lat': -6.163763379892721, 'lng': 106.8014781701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Factory,{'open_now': True},ChIJy8lGhm72aS4RmInODxooQbY,4.8,ChIJy8lGhm72aS4RmInODxooQbY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",6,"RRQ3+25J, RT.5/RW.11, Duri Pulo, Central Jakarta City",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111762739956619878067"">yan Dipo</a>'], 'photo_reference': 'AZose0ngZk-yxiMzZjq1R_vEOyUc6Y7eESeLb2HT-j6ImuYaobTpaKBNq_Oqat8f1ZEnwxJYAplqqp51asVlI6l-XXNVrqWlrWEUZHQggTER8xPrYf6PMRkp6hrIqcpT6HMDUq9klYxPIvI9J8gbr0KqCM18FCOvFBNMMKUsOw8pODqhIvdd', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.1667863, 'lng': 106.7995891}, 'viewport': {'northeast': {'lat': -6.165277470107278, 'lng': 106.8007595798927}, 'southwest': {'lat': -6.167977129892722, 'lng': 106.7980599201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Roxy Square,{'open_now': True},ChIJH5QqqWj2aS4RiNuSlOeL2Xg,4.1,ChIJH5QqqWj2aS4RiNuSlOeL2Xg,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",6738,"Jl. Kyai Tapa No.1, RT.10/RW.10, Tomang, Kota Jakarta Barat","{'compound_code': 'RQMX+7R Tomang, West Jakarta City, Jakarta', 'global_code': '6P58RQMX+7R'}","[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111186194315663429271"">A Google User</a>'], 'photo_reference': 'AZose0m8_EpSxCSbebz6FZMu_iVl8aImkcRNSthwrLqNHrIKzc7sbPkfx90ZD4SmbNHFaYU5vYtoP8X3667xrAGTKHH2qgoUBgFxIavNMc870TbeM2GCDpkP3uzD-Ij76HPVylcJz49jms1yWObcGsb1zpOCupOJ3bZGDdu5LsSqJR3fKVMo', 'width': 2560}]",
OPERATIONAL,"{'location': {'lat': -6.165598999999999, 'lng': 106.8021847}, 'viewport': {'northeast': {'lat': -6.164249220107278, 'lng': 106.8035285298927}, 'southwest': {'lat': -6.166948879892722, 'lng': 106.8008288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,ITC Roxy mas SBC,{'open_now': True},ChIJZbTLeaD3aS4R3GWuFMSqUPA,5.0,ChIJZbTLeaD3aS4R3GWuFMSqUPA,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Subur Baru No.4, RT.4/RW.6, Duri Pulo, Kota Jakarta Pusat","{'compound_code': 'RRM2+QV Duri Pulo, Central Jakarta City, Jakarta', 'global_code': '6P58RRM2+QV'}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106515389532743330837"">ghoniyyan sahiyyan</a>'], 'photo_reference': 'AZose0nNNcwkM6LG8XaryEqOi_lLuSHxVhOwsp8vbInBLQ45UMUwxxyDbHcT_-Ljce4CGyKTasR9x5jH6DtvPC2qk5-Zy5i36ezDw5SaxTsvRcJXiUy0eo_vVPu07ALApo8OAxae7eb9NUPB7BtN9VpvEsBWUV5cKnTbqdLx1sCkjZpWsS8D', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.1604409, 'lng': 106.7989682}, 'viewport': {'northeast': {'lat': -6.159106220107278, 'lng': 106.8003216798927}, 'southwest': {'lat': -6.161805879892722, 'lng': 106.7976220201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Cheap and Glam,{'open_now': True},ChIJSzUliFD3aS4RbFZ6V28MauY,5.0,ChIJSzUliFD3aS4RbFZ6V28MauY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Kalianyar X No.21, RT.13/RW.8, Kali Anyar, Kota Jakarta Barat","{'compound_code': 'RQQX+RH Kali Anyar, West Jakarta City, Jakarta', 'global_code': '6P58RQQX+RH'}","[{'height': 909, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108557318047866969936"">A Google User</a>'], 'photo_reference': 'AZose0naTfFjj6f9gotvQqvPXz8MP_wOM1G3chXRdeHckDl5Op-o6RZ3l4y1QgRm5EqSPB3h0RfOPzAwowZ1PMGJ9pMtnimyqEHSxgqPz5q7_qaJJIdc1_abnn7mpebsgrn9G4wpo3EPc8Wn5k1vwAfrsLFLXmfUUwb23Zv8BZqHyAaHLGlu', 'width': 1042}]",
OPERATIONAL,"{'location': {'lat': -6.1668667, 'lng': 106.799329}, 'viewport': {'northeast': {'lat': -6.165570120107278, 'lng': 106.8006540798927}, 'southwest': {'lat': -6.168269779892722, 'lng': 106.7979544201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,"dipesanantar.com , Trip Point",{'open_now': True},ChIJJ_GVp2j2aS4RAgM8rbr5fhc,5.0,ChIJJ_GVp2j2aS4RAgM8rbr5fhc,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"RQMX+7P4, I, Jl. Tomang Utara, RT.10/RW.10, Tomang, Kota Jakarta Barat",,,
OPERATIONAL,"{'location': {'lat': -6.1609687, 'lng': 106.7999482}, 'viewport': {'northeast': {'lat': -6.159617270107277, 'lng': 106.8013115798927}, 'southwest': {'lat': -6.162316929892721, 'lng': 106.7986119201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Warung pak aang,,ChIJtxJZGYz3aS4RA8DJxuA07Wo,5.0,ChIJtxJZGYz3aS4RA8DJxuA07Wo,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Setia Kawan Barat No.14, RT.6/RW.9, Duri Pulo, Kota Jakarta Pusat","{'compound_code': 'RQQX+JX Duri Pulo, Central Jakarta City, Jakarta', 'global_code': '6P58RQQX+JX'}","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102878883274130254655"">Gagas Rexha</a>'], 'photo_reference': 'AZose0mwRaSZbAd1pWiKkL9vJpa-naxA-zeFPWgCN4KaT5PzYqPg0v7Ilhu-er1WTsYhlBZWcgCetxlp8DebnodKSqV6x0sYB_wXMfx1_a2VnuwIsyB2XTlI0M-1rCs9Xx1kZBrBcIzl_2jqF1pqVAdZPbRN55anF_E2cef08vgE9BrYt9tX', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.16445, 'lng': 106.833713}, 'viewport': {'northeast': {'lat': -6.163024070107278, 'lng': 106.8352124298927}, 'southwest': {'lat': -6.165723729892722, 'lng': 106.8325127701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Pasar Baru Square No. 41-43,{'open_now': True},ChIJeTSR_f31aS4Re0uYxiopfNQ,5.0,ChIJeTSR_f31aS4Re0uYxiopfNQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Ps. Baru No.41, RT.4/RW.1, Ps. Baru, Kota Jakarta Pusat","{'compound_code': 'RRPM+6F Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRPM+6F'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116519749039429842781"">Multi camera service .com</a>'], 'photo_reference': 'AZose0n8L4Xnf_RKk_PQD-Iw1lhECz3xRrZh1dPDOuzA7FO9-8AQuGmVg97-uZxp4FGjeyOM-SX7fPP4iFUG5nogZ2oPRgQw3kdrRJRMTMCx32Kp3fSbIJZL9FdkvVSjpt75yOPzIEXDxsf8qnvdcKumDx4SUxhPjOy-g-IDzMt_ue_-WOoe', 'width': 4000}]",
OPERATIONAL,"{'location': {'lat': -6.1611943, 'lng': 106.833162}, 'viewport': {'northeast': {'lat': -6.159844470107278, 'lng': 106.8345118298927}, 'southwest': {'lat': -6.162544129892722, 'lng': 106.8318121701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Yuliana Collection,,ChIJPTxXesT1aS4RGGMGljyLYOI,4.0,ChIJPTxXesT1aS4RGGMGljyLYOI,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Metro Plaza Pasar Baru, 2nd Fl Unit 310, JL. K.H. Samanhudi, Jakarta, RT.1/RW.3, Pasar Baru, Central Jakarta City","{'compound_code': 'RRQM+G7 Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRQM+G7'}",,
