business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed
OPERATIONAL,"{'location': {'lat': -5.655393399999999, 'lng': 106.5684532}, 'viewport': {'northeast': {'lat': -5.654036670107279, 'lng': 106.5698099298927}, 'southwest': {'lat': -5.656736329892722, 'lng': 106.5671102701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dewan Kabupaten,{},"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109048183637196443257"">Tumulewu Junior Jefree</a>'], 'photo_reference': 'AZose0kFQhY0anS3knjaeKUVRAl1kYjayRn9l-6RMuq0bRgZElx2GXojb-dkoup4glrFWMZFq-HMplWS4OZYbIlCNAriTYzGP-W_Ob1J0KKg55uSt-qAjCNQ9MXTaJK96XtKyHqnJ_kiKGluw_2T5kXywzyWSkxcIYSFC0yW1_USjiKYpw79', 'width': 400}]",ChIJKz8p--l3ai4RR19yULEzXxI,,0.0,ChIJKz8p--l3ai4RR19yULEzXxI,GOOGLE,"['point_of_interest', 'establishment']",0,"8HV9+R9F, Unnamed Road, Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.649618299999999, 'lng': 106.5676443}, 'viewport': {'northeast': {'lat': -5.64808465, 'lng': 106.5684888798927}, 'southwest': {'lat': -5.65421925, 'lng': 106.5657892201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,SPALD Pulau Kelapa Dua,{},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100194073215319940522"">A Google User</a>'], 'photo_reference': 'AZose0kdesHLrqXqIhECShuDKquZVPO4XvyTg8zdUc_LXi8Q2_PPcoruIzxnA4iOVgB_Xhz-jy9uO459jymZyQUxgG_bUbZnAc9j43NoH8qAOX_G7VIXItE7pEuUMhGUskkFMbSHr3KmgUjwFkCkSunn-iW2OAo9SwIoVTj9IPM1-KXgvYVp', 'width': 1600}]",ChIJc8u5fTJ5ai4RoslDtwnpos0,,0.0,ChIJc8u5fTJ5ai4RoslDtwnpos0,GOOGLE,"['point_of_interest', 'establishment']",0,"9H29+532, Kelapa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.6524813, 'lng': 106.5702517}, 'viewport': {'northeast': {'lat': -5.651546620107278, 'lng': 106.5716963298927}, 'southwest': {'lat': -5.654246279892722, 'lng': 106.5689966701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PAM JAYA - SWRO Pulau Kelapa,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107106633444105370787"">wisata harapan</a>'], 'photo_reference': 'AZose0nzPbhcGau8lbTXxeI6eKwzxqZp-DHlxssN7xcTCjplSSB8R9WrrkHL9SbKdd36RGcEsTd2vRD8uSgjevn2hey6FTZ7rKIqV9G_IxkJsNt8UhqST3UvEf6wptH0x8SXS_12RFCmEDnYa1gGM6-idXRW8t74ypJg9ew4mTyIoBkLPxqT', 'width': 1920}]",ChIJ-WFHRSh5ai4RKyNWeCZgcSM,"{'compound_code': '8HXC+24 Kelapa Island, Kepulauan Seribu Regency, Jakarta', 'global_code': '6P688HXC+24'}",0.0,ChIJ-WFHRSh5ai4RKyNWeCZgcSM,GOOGLE,"['point_of_interest', 'establishment']",0,"Gg. Benteng, RT.2/RW.4, Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.6539288, 'lng': 106.5714722}, 'viewport': {'northeast': {'lat': -5.652569820107278, 'lng': 106.5728471298927}, 'southwest': {'lat': -5.655269479892722, 'lng': 106.5701474701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,SPAL-D Zona 2,,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115895245185793159302"">A Google User</a>'], 'photo_reference': 'AZose0khoYBw0S9VGvzby8lEcgKr1gFHVyKUhXU7IrSu6BOvVUrsYJEMm5fEMmkrpdhI_Aro0aCVGOdVGIkzEY21vWs-4f2IjlwIfJ7LjdAvmBlBgkK5MD8_kIT_aswP67Fl1jq-X4GMugM3oLNE2BS2pTHeAPcwkNh0Zqcy8DpWN_BUjU_Y', 'width': 4160}]",ChIJpV_MsrB5ai4RTgmcEm6QX9c,,5.0,ChIJpV_MsrB5ai4RTgmcEm6QX9c,GOOGLE,"['point_of_interest', 'establishment']",2,"8HWC+CH, Kelapa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.6526112, 'lng': 106.5779119}, 'viewport': {'northeast': {'lat': -5.651293670107277, 'lng': 106.5792653798927}, 'southwest': {'lat': -5.653993329892721, 'lng': 106.5765657201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,HOPE ISLAND SUB-DISTRICT OFFICE,{'open_now': True},"[{'height': 520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109007008657985060923"">Rizky Maulana</a>'], 'photo_reference': 'AZose0nwR_draPmPig0k6DXEIVUIN8-TRgXeanMkb6Cuf1m0OfT1k528EkJwUP4SCQMBa7M1EDB6-JRgLv8ndEI8g2noH3-VA-6tVeARAZLo1ptGp3pVFlwRBDA2rP3RZ0g29Xi-Fng9q5Sx-HsJHKCIVRnbHytIfvVACn1r31CEjVHCgZY', 'width': 1040}]",ChIJQWExsyt4ai4Rpm9UzOIjiIY,,5.0,ChIJQWExsyt4ai4Rpm9UzOIjiIY,GOOGLE,"['point_of_interest', 'establishment']",7,"8HWH+X53, Harapan Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.654828699999999, 'lng': 106.5679421}, 'viewport': {'northeast': {'lat': -5.653467820107278, 'lng': 106.5693048298927}, 'southwest': {'lat': -5.656167479892722, 'lng': 106.5666051701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,TANAH UNTUK BANGUNAN INSTALASI PENGOLAHAN SAMPAH,,,ChIJ1WiXhLx5ai4RTO6NREt0pSQ,,0.0,ChIJ1WiXhLx5ai4RTO6NREt0pSQ,GOOGLE,"['point_of_interest', 'establishment']",0,"8HW9+358, Jl. TPU Kel, RT.05/RW.02, Pulau Harapan, Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.653113299999999, 'lng': 106.5725726}, 'viewport': {'northeast': {'lat': -5.651779320107279, 'lng': 106.5739261298927}, 'southwest': {'lat': -5.654478979892723, 'lng': 106.5712264701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Polsek Kepulauan Seribu Utara,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110300209468011066400"">Sandi Tias</a>'], 'photo_reference': 'AZose0lt40c1yHM2OiX7tBPkLFKSgkheguZida7Ne9X4CEmYwiEXBlLzmGd0ZTIxy8LFoFLDjtCzbtYY9HNIzy-a_W_Ky_ncmorI78zCfw24c96OZDAc324Q5WuuRq9riOVng8PKEu3ApnepLzjPxNsmZXukclPNPEtE5SOn0KDz89NnHwrw', 'width': 4160}]",ChIJP-0GVyh4ai4RUV8KI6QlTMA,,4.1,ChIJP-0GVyh4ai4RUV8KI6QlTMA,GOOGLE,"['police', 'park', 'point_of_interest', 'establishment']",92,"8HWF+Q24, Kelapa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.653499699999999, 'lng': 106.576668}, 'viewport': {'northeast': {'lat': -5.652169920107278, 'lng': 106.5780182798927}, 'southwest': {'lat': -5.654869579892722, 'lng': 106.5753186201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paket Gabungan,{'open_now': True},,ChIJgzJ-Iyp4ai4RTkP6SC5PyCU,,0.0,ChIJgzJ-Iyp4ai4RTkP6SC5PyCU,GOOGLE,"['point_of_interest', 'establishment']",0,"8HWG+HMF, Unnamed Road, Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.6528475, 'lng': 106.5766955}, 'viewport': {'northeast': {'lat': -5.651479820107277, 'lng': 106.5780516298927}, 'southwest': {'lat': -5.654179479892721, 'lng': 106.5753519701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,KUA Kecamatan Kepulauan Seribu Utara,{},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116859046423605662755"">Nusirwan Ganteng</a>'], 'photo_reference': 'AZose0mxH9k_zUos06F_4N-k2fWZM1Q2t-okbGkd5FY6r57Yc5dxJQVHMYTpugV_3PK942kNG6ryDDPfdh5HHxTUK_egYrc-xk8wwjjulKu0dZ9P1kH_UuZcQDXs3R0DBnsiQkzDabQVT0z44qqIpzpMQUco8xSZC3KGiZWb6peL1bIXNe0', 'width': 1280}]",ChIJ9xUcRXp5ai4RQJVVeLcsMls,,0.0,ChIJ9xUcRXp5ai4RQJVVeLcsMls,GOOGLE,"['point_of_interest', 'establishment']",0,"8HWG+VM8, Jl. Pantai Utara, RT.001/RW.01, Pulau Harapan, Kabupaten Adminstrasi",
OPERATIONAL,"{'location': {'lat': -5.656564, 'lng': 106.5736101}, 'viewport': {'northeast': {'lat': -5.655206270107278, 'lng': 106.5749567798927}, 'southwest': {'lat': -5.657905929892722, 'lng': 106.5722571201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Liburan Pulau Harapan,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102949015852838112899"">Agustinus Cahyono</a>'], 'photo_reference': 'AZose0lqnKT5bXiKyho7mh9DlixNWpT81CsatRlDNG9T4z-8OPt5ElLgtvpcYHRzdDuRk7txRoDkSDZVerQQ8m2kbT8lA815yUdfdCKu4HPONS8Z8UIrJBzIAjKCGsR1Hb9nRWKA4ByzxNDPDT8Hs4YsFCsQvX3OCnnDrvSjqWLR2Pwup1ax', 'width': 4000}]",ChIJuavJDId3ai4REZClnO1dPp8,,4.4,ChIJuavJDId3ai4REZClnO1dPp8,GOOGLE,"['point_of_interest', 'establishment']",5,"8HVF+9CH, Klp., Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.655090800000001, 'lng': 106.5683079}, 'viewport': {'northeast': {'lat': -5.653721570107277, 'lng': 106.5696659298927}, 'southwest': {'lat': -5.656421229892721, 'lng': 106.5669662701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CV. KAPUTI LESTARI,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116421186694212228414"">Kaputi Lestari</a>'], 'photo_reference': 'AZose0n_dkKNRdFtlHm3yLgfMzINyaPWM0SvPnaO37Vn0h3btPkOqsSPBIvXT-eVtDsOiaMyp0ivhEh81JKtIbmQbvrb-PQfNm4Sjoepr3ipNLNPWn6oRhNWqeV4MR2-zF9tXF5nmV_xLMQrxcPs8z1COYGuRWLsQnutpytBr9xCzFr6NnkB', 'width': 3456}]",ChIJibShjid4ai4RYc16hs96tjk,,5.0,ChIJibShjid4ai4RYc16hs96tjk,GOOGLE,"['point_of_interest', 'establishment']",2,"8HV9+X8Q, Klp, Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.6547052, 'lng': 106.5674596}, 'viewport': {'northeast': {'lat': -5.653350970107279, 'lng': 106.5688242298927}, 'southwest': {'lat': -5.656050629892722, 'lng': 106.5661245701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Nurnajmi Photo Studio (Menyediakan cetak poto dan ATK),{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100299504900771693205"">Achmad Maulidi</a>'], 'photo_reference': 'AZose0lY7LNsGZJzMSLAsHQjX7lnHvkkf1QdeWjtlaIMveY4M8kKhj6Ays4-uDB8rzzr2QjaG2PVvdt9irnNypNlw6svQoneyIbSAz6LgGSQU19QhfCPTlyib016hjfxHcBhGdkqKvFAlZAY4ZlYD52Ptmmgt6j20by23ynsujMz7AXHaRXp', 'width': 4032}]",ChIJr-1XlAh5ai4RIbP2Yvnsv8Y,"{'compound_code': '8HW8+4X Kelapa Island, Kepulauan Seribu Regency, Jakarta', 'global_code': '6P688HW8+4X'}",5.0,ChIJr-1XlAh5ai4RIbP2Yvnsv8Y,GOOGLE,"['store', 'point_of_interest', 'establishment']",3,"RT.01, Pulau Klp., Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.6534285, 'lng': 106.5761408}, 'viewport': {'northeast': {'lat': -5.652066820107279, 'lng': 106.5774929298927}, 'southwest': {'lat': -5.654766479892722, 'lng': 106.5747932701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Pos pemadam pulau harapan,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101816446027668824509"">hamid abdul</a>'], 'photo_reference': 'AZose0kRTgD1FX2Io0e9BBO-AoOvXm16AS3aBN64M5yJUfiY-D-zOFdhjiZez--63EOPn_ZSN0FimvI8tNkCKyoxLAf9qW2muPXB0v4PnCjK7G86KQ_yHyYi89sGwJ0AxsC5nlIAkx7m31xeWQt2MyYZz0oMlpqlSskRnIL21z9bsTxJkUMR', 'width': 1080}]",ChIJpS50qGh5ai4R1VKqTSEYxLM,,5.0,ChIJpS50qGh5ai4R1VKqTSEYxLM,GOOGLE,"['fire_station', 'point_of_interest', 'establishment']",1,"8HWG+JFC, Pulau Harapan, Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.6527752, 'lng': 106.57742}, 'viewport': {'northeast': {'lat': -5.651421920107278, 'lng': 106.5787627798927}, 'southwest': {'lat': -5.654121579892722, 'lng': 106.5760631201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Reverse Osmosis,{},,ChIJA5ykxdR5ai4R69V7ilhSTJU,,4.0,ChIJA5ykxdR5ai4R69V7ilhSTJU,GOOGLE,"['point_of_interest', 'establishment']",1,"8HWG+VXP, Pulau Harapan, Kab. Administrasi Kepulauan Seribu",
OPERATIONAL,"{'location': {'lat': -5.978693, 'lng': 106.7063456}, 'viewport': {'northeast': {'lat': -5.977346670107278, 'lng': 106.7077000298927}, 'southwest': {'lat': -5.980046329892722, 'lng': 106.7050003701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Untung Jawa Island Sub-District Office,{'open_now': True},"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112732691799596740474"">Dhimas Leo Prastowo</a>'], 'photo_reference': 'AZose0mRbWMe6k3JqL1QgEroTqdi4eujRFMPpKiEtLuWgQye4xDoN-A7FO9oBxA1XwJq5JfVxt57ZowvLwK0tUhfhb15sHLTplJUSSSPuaOWVrrPyLXwd99XddzyF6DZFPm_EdQ-9f90bkdE372W4f9fyRmZsSdRiz-WIm1NVE_ICA-e4o_5', 'width': 2592}]",ChIJySMXHVkFai4RdBVrDfkkKq0,,4.3,ChIJySMXHVkFai4RdBVrDfkkKq0,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",32,"2PC4+GH7, Untungjawa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.9775015, 'lng': 106.7072474}, 'viewport': {'northeast': {'lat': -5.976153120107279, 'lng': 106.7085999298927}, 'southwest': {'lat': -5.978852779892723, 'lng': 106.7059002701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Dirjen Perhubungan Laut,{},,ChIJAQAAwFgFai4RYxc1iHav8fs,,0.0,ChIJAQAAwFgFai4RYxc1iHav8fs,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0,"Untungjawa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.9799847, 'lng': 106.7081242}, 'viewport': {'northeast': {'lat': -5.978682920107278, 'lng': 106.7094358298927}, 'southwest': {'lat': -5.981382579892722, 'lng': 106.7067361701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,IPAL Pulau Untung Jawa,{},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100194073215319940522"">A Google User</a>'], 'photo_reference': 'AZose0nFFPKS3DhGlbLl1ceV8ZE8AeEOBjNNQ3tZTM_SEGkWfzzuXMN54GBn7j2ueJ2Uxmk7BfqT8E7Ps_7LNRjNKkkzJWQtATPNwCV1JxzmRq-5egf315HgIve8yAhZwZL6MYJHmkPiJDKvWmEkeDKQ_L2Nxv4ZUqrDnDeYb_WjeQmUCfxs', 'width': 1200}]",ChIJF0L7DJgFai4RwLOyvPOy0EQ,,0.0,ChIJF0L7DJgFai4RwLOyvPOy0EQ,GOOGLE,"['point_of_interest', 'establishment']",0,"2PC5+276, Untungjawa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.9788165, 'lng': 106.7062878}, 'viewport': {'northeast': {'lat': -5.977454270107278, 'lng': 106.7076104798927}, 'southwest': {'lat': -5.980153929892722, 'lng': 106.7049108201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,POS PEMADAM KEBAKARAN,{},,ChIJTVzX-98Fai4RKm_C9DcmV0k,,0.0,ChIJTVzX-98Fai4RKm_C9DcmV0k,GOOGLE,"['point_of_interest', 'establishment']",0,"2PC4+GH7, Untungjawa Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.803205300000001, 'lng': 106.5237907}, 'viewport': {'northeast': {'lat': -5.801740270107278, 'lng': 106.5252635798927}, 'southwest': {'lat': -5.804439929892722, 'lng': 106.5225639201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arultidung,{'open_now': True},"[{'height': 1564, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104367384878726034438"">Arul Tidung</a>'], 'photo_reference': 'AZose0lFdFQIZNO1phxJMmFUtveb4se5b0biSlLJnLjJ4AO-pBufHSd1piHjCImFX6X9KrReMOmYi5jDLlk3fzUx0uL7HyzCySCz4MLnFczgMe5eJqE7dZPEApfo8yYHGgGD4DLQhttHl7YtfT58OBj4GN6cnRXXAwL3DW0D3mQ9c1UeUbVk', 'width': 1564}]",ChIJzZfTYA7fQS4RGlqMc_Q1Wog,,0.0,ChIJzZfTYA7fQS4RGlqMc_Q1Wog,GOOGLE,"['point_of_interest', 'establishment']",0,"5GWF+PG7, Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.8027981, 'lng': 106.522612}, 'viewport': {'northeast': {'lat': -5.801398120107278, 'lng': 106.5239688298927}, 'southwest': {'lat': -5.804097779892722, 'lng': 106.5212691701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Fish Breeding Facility,,,ChIJreKgyrPfQS4Rch375LL7OeU,,0.0,ChIJreKgyrPfQS4Rch375LL7OeU,GOOGLE,"['point_of_interest', 'establishment']",0,"5GWF+M34, Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.8036258, 'lng': 106.5217085}, 'viewport': {'northeast': {'lat': -5.802398470107277, 'lng': 106.5230388798927}, 'southwest': {'lat': -5.805098129892721, 'lng': 106.5203392201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Balai Konservasi Laut Pulau Tidung,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104416032543389587807"">Tiyo Meizi Nugroho</a>'], 'photo_reference': 'AZose0kF7efqXwoP2eny_M3OafcPaLBzO3llcP17qmsk8UO7nXF_6HISKVNGysdBkPv97KmiEHbYZmTErHmvPyfavaKyEwyXu9YY_1x3qI0FjOd9kn9VZCZ5k0Xk3VPz0qkiLnezFbiwC55_hvGS52BLNFbGUCGF9QkkLalwBWd3JUobk1Mh', 'width': 4096}]",ChIJealbevvfQS4RlFcbGJHSj3U,,4.0,ChIJealbevvfQS4RlFcbGJHSj3U,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",4,"5GWC+GMW, Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.803205300000001, 'lng': 106.5237907}, 'viewport': {'northeast': {'lat': -5.801740270107278, 'lng': 106.5252635798927}, 'southwest': {'lat': -5.804439929892722, 'lng': 106.5225639201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Trevelseribupulau,{'open_now': False},,ChIJq6qqGvLfQS4RfwY_W-qH9l8,,0.0,ChIJq6qqGvLfQS4RfwY_W-qH9l8,GOOGLE,"['point_of_interest', 'establishment']",0,"5GWF+PG7, Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.8037192, 'lng': 106.5226127}, 'viewport': {'northeast': {'lat': -5.802441120107278, 'lng': 106.5239237298927}, 'southwest': {'lat': -5.805140779892722, 'lng': 106.5212240701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Turtle Sanctuary,,,ChIJUV9762ffQS4RcPKq-R_jnTg,,0.0,ChIJUV9762ffQS4RcPKq-R_jnTg,GOOGLE,"['point_of_interest', 'establishment']",0,"5GWF+G2Q, Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -5.803205300000001, 'lng': 106.5237907}, 'viewport': {'northeast': {'lat': -5.801740270107278, 'lng': 106.5252635298927}, 'southwest': {'lat': -5.804439929892722, 'lng': 106.5225638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arindatidung.com,{'open_now': True},"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118238004564592092854"">A Google User</a>'], 'photo_reference': 'AZose0me9JHm9MAGBmswy55G13ZZ9tsfMtV3PfCQV7b3z_dLuooDk5tSusZ9q2xy5QIH1RCh05Z5bHb8cQ5sKfdK3N9NQKoVp9P4eRL-RnKXB_aB2LaWx38BchGW-hyFcPKEUgMnWxhqBOdZg81WMESbJWfq54W-d-vFgHUYJeq0ETaDa4Vv', 'width': 520}]",ChIJDRONcGTfQS4Rj9IRIriZaiQ,"{'compound_code': '5GWF+PG Tidung Island, Kepulauan Seribu Regency, Jakarta', 'global_code': '6P685GWF+PG'}",0.0,ChIJDRONcGTfQS4Rj9IRIriZaiQ,GOOGLE,"['point_of_interest', 'establishment']",0,"Tidung Island, Kepulauan Seribu Regency",
OPERATIONAL,"{'location': {'lat': -6.1746215, 'lng': 106.8214575}, 'viewport': {'northeast': {'lat': -6.173258020107278, 'lng': 106.8226770298927}, 'southwest': {'lat': -6.175957679892722, 'lng': 106.8199773701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor,,,ChIJ802yAFj1aS4R50Y05Sa1BbE,"{'compound_code': 'RRGC+5H South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRGC+5H'}",0.0,ChIJ802yAFj1aS4R50Y05Sa1BbE,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Abdul Muis No.7, RT.2/RW.3, Petojo Sel., Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1794012, 'lng': 106.8217175}, 'viewport': {'northeast': {'lat': -6.178071770107278, 'lng': 106.8230570798927}, 'southwest': {'lat': -6.180771429892721, 'lng': 106.8203574201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Pengembangan Daya Tarik Wisata - Kemenparekraf,{'open_now': True},,ChIJz5y-pSv0aS4RztIv4dA1sH0,"{'compound_code': 'RRCC+6M Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRCC+6M'}",0.0,ChIJz5y-pSv0aS4RztIv4dA1sH0,GOOGLE,"['point_of_interest', 'establishment']",0,"Sapta Pesona building, Jl. Medan Merdeka Barat No.17, RT.2/RW.3, Gambir, Kota Jakarta Pusat",
