business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code
OPERATIONAL,"{'location': {'lat': -6.1742259, 'lng': 106.8602946}, 'viewport': {'northeast': {'lat': -6.172871770107277, 'lng': 106.8616250798927}, 'southwest': {'lat': -6.175571429892721, 'lng': 106.8589254201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Katolik Melania,,,ChIJmxxoQav1aS4RXEq767O2zjU,5.0,ChIJmxxoQav1aS4RXEq767O2zjU,GOOGLE,"['school', 'point_of_interest', 'establishment']",1,"Jl. Cemp. Putih Barat, RT.1/RW.3, Cemp. Putih Bar., Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.158935899999999, 'lng': 106.8666676}, 'viewport': {'northeast': {'lat': -6.157705570107277, 'lng': 106.8679811798927}, 'southwest': {'lat': -6.160405229892721, 'lng': 106.8652815201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 5 of Central Jakarta,{'open_now': True},"[{'height': 2912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110144666978824468809"">A Google User</a>'], 'photo_reference': 'AZose0n_Hq7v3o_6XY_M56xZgtKi4xntG6-kUOEnsu0KNqeMIEWuycAD0DaAGt8ihpC5-w61w7umSKOkZ7IcvfGJ4xYzq09P4pRGABwLfFRwuCeRqMowMJrvA40wZiq94Y-F_38kIPXyNTbbt49ejqfkrnTaYbz3otzdU7BJAuHS1bkj27Kw', 'width': 5184}]",ChIJdxBllgf1aS4RSNGKtZSE_d8,4.6,ChIJdxBllgf1aS4RSNGKtZSE_d8,GOOGLE,"['school', 'point_of_interest', 'establishment']",145,"Jl. Sumur Batu Raya No.14, RW.1, Sumur Batu, Kota Jakarta Pusat","{'compound_code': 'RVR8+CM Sumur Batu, Central Jakarta City, Jakarta', 'global_code': '6P58RVR8+CM'}"
OPERATIONAL,"{'location': {'lat': -6.1751314, 'lng': 106.866429}, 'viewport': {'northeast': {'lat': -6.173777570107278, 'lng': 106.8678028298927}, 'southwest': {'lat': -6.176477229892722, 'lng': 106.8651031701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Negeri 77 Jakarta,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115299810964359377810"">A Google User</a>'], 'photo_reference': 'AZose0lDkXQ2MXmTGgNfsQ1lscKuWhBuTpwI6bb9kMA64nEq10qMaCJk69k4dOQ9HHZU1Pi7RKIP7f3kjMJ0-WaefopClEJBTT6vctcNV6O7_2KOOzOurtMCyesnprU-0Ekifvnq6qTX2DG-_NUAWn__cjZ9SQOMWamhrCFsi0p5RIInBHmg', 'width': 3264}]",ChIJFQozdWD1aS4RwOgRejQB6Ms,4.8,ChIJFQozdWD1aS4RwOgRejQB6Ms,GOOGLE,"['school', 'point_of_interest', 'establishment']",60,"Jl. Cempaka Putih Tengah XVII No.1, RT.2/RW.8, Cemp. Putih Tim., Kota Jakarta Pusat","{'compound_code': 'RVF8+WJ East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVF8+WJ'}"
OPERATIONAL,"{'location': {'lat': -6.169815799999999, 'lng': 106.862198}, 'viewport': {'northeast': {'lat': -6.168459320107278, 'lng': 106.8635312798927}, 'southwest': {'lat': -6.171158979892722, 'lng': 106.8608316201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP / SMA PERGURUAN NASIONAL 1,{'open_now': True},"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112353056124507765099"">A Google User</a>'], 'photo_reference': 'AZose0lkEoh9wC8CvFBPj3AiUEk-y5ydDRSj22tpYARL9wvAlI31jJREGOa9cDOjuv6tJvFMvBvFBTcAIZGFZ1ytgDW00wOMtPL2DlPIXBcmO7tdvbYS9lNjYUF070v0sFbMrYX5jfSbA3HqHDW19-nknkSHU5idc-JFAAGSzYIs-of4y8OZ', 'width': 1000}]",ChIJMR9lqVv1aS4RMr1xMjhhjbc,3.9,ChIJMR9lqVv1aS4RMr1xMjhhjbc,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",23,"Jln. Cempaka Baru Timur I RT. 015 / 03 No. 1, Jl. Cempaka Baru Timur No.2C, RT.14/RW.3, Cemp. Baru, Kota Jakarta Pusat","{'compound_code': 'RVJ6+3V Cempaka Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RVJ6+3V'}"
OPERATIONAL,"{'location': {'lat': -6.1590611, 'lng': 106.8741692}, 'viewport': {'northeast': {'lat': -6.157824570107278, 'lng': 106.8754770298927}, 'southwest': {'lat': -6.160524229892722, 'lng': 106.8727773701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Wijaya Senior High School,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109620491039322459245"">A Google User</a>'], 'photo_reference': 'AZose0mKWFyFhrTpnajFIEfAw9OoirZBNthEe3lNIRCeSPJBq8w2crNUfovQHHBXI8vtjt22nykEaRLddE3tXzJ7R2wfl4-6QoJQViewXPy30godW6eiLUPGSDhu1L5BWyaXKXlVMWkMiKe45oxwcWi_qICtljH7WzC4DTRd3zDrh14MtX3b', 'width': 1280}]",ChIJp-Td1A31aS4R9rlbAJKmLzQ,4.9,ChIJp-Td1A31aS4R9rlbAJKmLzQ,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",17,"Jalan Masjid Al-Barkah No.16, RT.5/RW.9, Sunter Jaya, Jkt Utara","{'compound_code': 'RVRF+9M Sunter Jaya, North Jakarta City, Jakarta', 'global_code': '6P58RVRF+9M'}"
OPERATIONAL,"{'location': {'lat': -6.1767293, 'lng': 106.8393422}, 'viewport': {'northeast': {'lat': -6.175257870107278, 'lng': 106.8405556298927}, 'southwest': {'lat': -6.177957529892722, 'lng': 106.8378559701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA PSKD 3 Jakarta,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116885470083577321299"">wendy biliam</a>'], 'photo_reference': 'AZose0nEeI3lTiIMeKhB-UuEUzLux3Y4m_pMCVJLKV886yB_EgbLdA_RUE5BOVLIqPPZTOFDqKUThKQCreGMu-hhYETvstF-ON8rea8txln3saiXaE6a0ZYH4fc6tiIYuEuzh1nPHAedQLcRNBEX6WBkoaFX2IEfBKY8UaGpoWUpuV0l_9T4', 'width': 4160}]",ChIJ35XDJTX0aS4Ri1MybDYkij8,4.4,ChIJ35XDJTX0aS4Ri1MybDYkij8,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",16,"Jl. Kwini I No.1, RT.5/RW.1, Senen, Kota Jakarta Pusat","{'compound_code': 'RRFQ+7Q Senen, Central Jakarta City, Jakarta', 'global_code': '6P58RRFQ+7Q'}"
OPERATIONAL,"{'location': {'lat': -6.1979923, 'lng': 106.8505684}, 'viewport': {'northeast': {'lat': -6.196173670107279, 'lng': 106.8523922798927}, 'southwest': {'lat': -6.198873329892723, 'lng': 106.8496926201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,68 Senior High School,,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104152635804845206715"">Sekolah Menengah Atas Negeri 68 Jakarta</a>'], 'photo_reference': 'AZose0kuUdttizkhZsjW-sMinYgDl1A0UOQ771LxntFy-S_YY7jAcu-n4gCnd9rgcBeM3zNMW9I_q3TQ6Qj2Vnst7drDgK8wXXU-RMIl5Jo-jWCz0pnmDc7VjVSgDIJKHW-3rP7WBUSFzVyVphR5nSWMYLZ3j6dd8_hCw_Uye5iog-nwBviW', 'width': 2592}]",ChIJKZ9QQWj0aS4RKGYhd9zGTNc,4.6,ChIJKZ9QQWj0aS4RKGYhd9zGTNc,GOOGLE,"['point_of_interest', 'school', 'establishment']",218,"Jl. Salemba Raya No.18, RT.3/RW.6, Kenari, Kota Jakarta Pusat","{'compound_code': 'RV22+R6 Kenari, Central Jakarta City, Jakarta', 'global_code': '6P58RV22+R6'}"
OPERATIONAL,"{'location': {'lat': -6.1976355, 'lng': 106.8481213}, 'viewport': {'northeast': {'lat': -6.196153120107279, 'lng': 106.8493293798927}, 'southwest': {'lat': -6.198852779892722, 'lng': 106.8466297201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA 1 PSKD,,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115144991427242456224"">A Google User</a>'], 'photo_reference': 'AZose0l-mTMedxjbWFu1hsbuY8HB8SqaO33GumlkzqD13TG-ZB0sbBAhN7EJy1XNwWcXmfF1Wm7rjgnqDDGPF3wC7qH5GssT1_pN--jLB7vbMuJW90tlh1Y-N1FG9OnLIJoQB_OOipi82ld8WxPU0w6HxGDAjEz7J4g_jXAgeEdGumt4Xzqg', 'width': 1080}]",ChIJN97UqWz0aS4RPdzq7VO9ars,4.8,ChIJN97UqWz0aS4RPdzq7VO9ars,GOOGLE,"['secondary_school', 'point_of_interest', 'school', 'establishment']",72,"Jl. Pangeran Diponegoro No.80, RT.2/RW.6, Kenari, Kota Jakarta Pusat","{'compound_code': 'RR2X+W6 Kenari, Central Jakarta City, Jakarta', 'global_code': '6P58RR2X+W6'}"
OPERATIONAL,"{'location': {'lat': -6.1967741, 'lng': 106.8516912}, 'viewport': {'northeast': {'lat': -6.195470820107277, 'lng': 106.8530641298927}, 'southwest': {'lat': -6.198170479892721, 'lng': 106.8503644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School Advent Salemba,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116162000021231229792"">Evan M</a>'], 'photo_reference': 'AZose0myLVm4MVN8DKgWghGuQcPyDW84Mz6rpCNZLxLnT97i1sndzEPm5KmLpyU7-qtKCxiAShzQf_xsUues7SwQMMFybtJm_21-pKOOyBvJS-gd6h0nQVXpzKpZ1PPLMgMQDEqT2LfOAoWzPctEYG5UDCX0q511xqy9qmvmk92z-4m8HK4V', 'width': 2560}]",ChIJmxybQWj0aS4RUkVyN3DiHso,4.9,ChIJmxybQWj0aS4RUkVyN3DiHso,GOOGLE,"['secondary_school', 'point_of_interest', 'school', 'establishment']",16,"Jl. Salemba Bluntas No.77, RT.11/RW.5, Paseban, Kota Jakarta Pusat","{'compound_code': 'RV32+8M Paseban, Central Jakarta City, Jakarta', 'global_code': '6P58RV32+8M'}"
OPERATIONAL,"{'location': {'lat': -6.1851177, 'lng': 106.8449091}, 'viewport': {'northeast': {'lat': -6.183857820107277, 'lng': 106.8460943298927}, 'southwest': {'lat': -6.186557479892721, 'lng': 106.8433946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Muhammadiyah 1 Jakarta,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115472049366438537852"">A Google User</a>'], 'photo_reference': 'AZose0kQsSySjWxU9o7ltaFnf2yMqeK9wbDm4sqakF1muwZhtgsb6ML5kdkLXzC-3cZOblAXFEZ0hJb9CyiLG66iOzFA9GG26lnnSZQu1WAxAoX7w7cotJumeA6RzZoQbHPS2MlbuUDDjgGHdL2CWkTTTIgTs8inylYxwmHGd1Gq6UGWu4cH', 'width': 1280}]",ChIJ5Vwnj0j0aS4RJ-qyHWowiyM,4.7,ChIJ5Vwnj0j0aS4RJ-qyHWowiyM,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",74,"Jl. Kramat Raya No.49, RT.3/RW.4, Kramat, Kota Jakarta Pusat","{'compound_code': 'RR7V+XX Kramat, Central Jakarta City, Jakarta', 'global_code': '6P58RR7V+XX'}"
OPERATIONAL,"{'location': {'lat': -6.1850158, 'lng': 106.8805205}, 'viewport': {'northeast': {'lat': -6.183625570107278, 'lng': 106.8821386298927}, 'southwest': {'lat': -6.186325229892722, 'lng': 106.8794389701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Santo Fransiskus II,{'open_now': True},"[{'height': 384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104346242074013311587"">A Google User</a>'], 'photo_reference': 'AZose0mFfsy-4tV-vCEiSobg3uKzd_XSDUXr8g9qWzEuCKnmHDu1XPOItLJLVz3BYuVkLhOpJrm7gK5jWbIFWcVPCEBky3cx3P5lkRizJKP3dMd37gpfiKiUtQRr6DU4NmCVjrDzoKzOHj8BJoI-UIS4NR2EmR2adp0G_jqBK66tgDl3HDTF', 'width': 384}]",ChIJv2QaYe_0aS4RyO_gq1lG1O8,4.6,ChIJv2QaYe_0aS4RyO_gq1lG1O8,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",18,"Jl. Bangunan Barat No.29, RT.1/RW.8, Kayu Putih, Kota Jakarta Timur","{'compound_code': 'RV7J+X6 Kayu Putih, East Jakarta City, Jakarta', 'global_code': '6P58RV7J+X6'}"
OPERATIONAL,"{'location': {'lat': -6.1744904, 'lng': 106.8814236}, 'viewport': {'northeast': {'lat': -6.173289570107278, 'lng': 106.8827379298927}, 'southwest': {'lat': -6.175989229892722, 'lng': 106.8800382701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Don Bosco 2 Senior High School,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114782613389672219846"">Naran Taka</a>'], 'photo_reference': 'AZose0ms_iLLFNLjgCEbkfl_Er1B0bbCKlR0xQ1lLkxnxWpeIjD2O03WqEGjEVH9OT8OC_oMv5ix9vXMT2XPekrNkhLNLUbQy0QPmUrzQtCLpSfOUFlugnTzAQF3mLp8eDbCjx6nAJF6GHx0vOzZkPnFyTiOeeethSvMr6Z8j4xhy-nqpESf', 'width': 4160}]",ChIJ7xyQ5OL0aS4RMKufvMv4lZU,4.5,ChIJ7xyQ5OL0aS4RMKufvMv4lZU,GOOGLE,"['school', 'point_of_interest', 'establishment']",80,"Jl Pulomas Barat V Kayu Putih, Pulo Gadung, RT.6/RW.13, Kayu Putih, Jl. Pulo Mas Barat V No.4, RT.6/RW.13, Kayu Putih, Kota Jakarta Timur","{'compound_code': 'RVGJ+6H Kayu Putih, East Jakarta City, Jakarta', 'global_code': '6P58RVGJ+6H'}"
OPERATIONAL,"{'location': {'lat': -6.178537599999999, 'lng': 106.8641062}, 'viewport': {'northeast': {'lat': -6.177377020107278, 'lng': 106.8651972298927}, 'southwest': {'lat': -6.180076679892721, 'lng': 106.8624975701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMK CEMPAKA,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114641105955255634435"">A Google User</a>'], 'photo_reference': 'AZose0nkGMmXBIj1Rk7_kriDYnj5NNTjuMlazGKzpu6FkXV8XXKKsZWBpBGsiftlQR0jHoQBGtGYp-4dcW0yWdnPs7RhMRQGQEUeOuqFOET7Yr_RGkQ3VW3ZFrjibqi_KX37j5cGQFczu7rEeAVHDHcWbNxBwJX6FAz5O4DDZruUYAdmPHY9', 'width': 4160}]",ChIJh0_XtPj0aS4Ry1I3ZS4pmWA,4.1,ChIJh0_XtPj0aS4Ry1I3ZS4pmWA,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",21,"Jl. Cempaka Putih Barat XXI No.3, RT.4/RW.8, Cemp. Putih Bar., Kota Jakarta Pusat","{'compound_code': 'RVC7+HJ West Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVC7+HJ'}"
OPERATIONAL,"{'location': {'lat': -6.1820113, 'lng': 106.8613539}, 'viewport': {'northeast': {'lat': -6.180646270107277, 'lng': 106.8626912798927}, 'southwest': {'lat': -6.183345929892721, 'lng': 106.8599916201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Negeri 27 Jakarta,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102044585359627578623"">Maulana Malik</a>'], 'photo_reference': 'AZose0lPW6p0vEEyuktGVFB0CJwIgCI3S3E90fmEg8zS4KXwEkt_llHfr0Le4kyXRCvUn1e2vcRkH-U6jiKRY1knc9bDtj47YTSlMwBz1BAYrZ9PbKJ8c9wDDhys4W0rrKcxIvjOVTsgPfcqsXw2eThl23D-fk5407UQKgyE82dIYF5LIaEM', 'width': 1024}]",ChIJiUvj7lb0aS4RAlm5ts3I-CA,4.5,ChIJiUvj7lb0aS4RAlm5ts3I-CA,GOOGLE,"['school', 'point_of_interest', 'establishment']",140,"Jl. Mardani Raya No.39, RT.2/RW.5, Johar Baru, Kota Jakarta Pusat","{'compound_code': 'RV96+5G Johar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RV96+5G'}"
OPERATIONAL,"{'location': {'lat': -6.187290700000001, 'lng': 106.8645857}, 'viewport': {'northeast': {'lat': -6.185947170107277, 'lng': 106.8659169798927}, 'southwest': {'lat': -6.188646829892722, 'lng': 106.8632173201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP/SMA/SMK Ksatrya,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104587776018606872990"">Fatkur Rohman</a>'], 'photo_reference': 'AZose0lAWqJ4hXgmDdv5vSFecdqTKoLGek-ktTcxpIpMoASmE8XFcmjVjXOsBskqybWVUyALOIidI0f4yGMDsVIx2EvLkH-QkKx0YjXehB3RvEyZz2813g0oPqr7CjxosKZgL-rSNW2DLNkrbUJSX96sjSmkBCffs6-IYJ3ZLNnpTBtuQ17q', 'width': 4160}]",ChIJLZY89l70aS4RDhrpEaQHVW0,4.1,ChIJLZY89l70aS4RDhrpEaQHVW0,GOOGLE,"['school', 'point_of_interest', 'establishment']",58,"Jl. Percetakan Negara No.555C, RT.2/RW.7, Rawasari, Kota Jakarta Pusat","{'compound_code': 'RV77+3R Rawasari, Central Jakarta City, Jakarta', 'global_code': '6P58RV77+3R'}"
OPERATIONAL,"{'location': {'lat': -6.1921309, 'lng': 106.8620429}, 'viewport': {'northeast': {'lat': -6.190761720107277, 'lng': 106.8633909798927}, 'southwest': {'lat': -6.193461379892722, 'lng': 106.8606913201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Taman Siswa,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104587776018606872990"">Fatkur Rohman</a>'], 'photo_reference': 'AZose0mdkLBgcqM6-kynDxd-4tpTC6O_3xid_iT8j_I5nAN2a3WTdhM1I2nwIEyP3Pgu20OnDEtAexr-p4oLS6yc0wwGfr8HxR7s4_MZm18aO2IOsyiQFwXCq818gr-B1220-LB7IJ938Yo2yFMlU3ILRl51zefftChKHHNoHkHsthlItJp9', 'width': 720}]",ChIJX3z3Gvf0aS4R_-vOST9G6g4,3.3,ChIJX3z3Gvf0aS4R_-vOST9G6g4,GOOGLE,"['school', 'point_of_interest', 'establishment']",3,"Jl Percetakan Negara VIII 16 Rawasari Cempaka Putih Jakarta Pusat DKI Jakarta, RT.1/RW.7, Cemp. Putih Bar., Kota Jakarta Pusat","{'compound_code': 'RV56+4R West Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RV56+4R'}"
OPERATIONAL,"{'location': {'lat': -6.201037299999999, 'lng': 106.8322343}, 'viewport': {'northeast': {'lat': -6.199732970107279, 'lng': 106.8334668298927}, 'southwest': {'lat': -6.202432629892723, 'lng': 106.8307671701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sunda Kelapa Senior High School,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100412294948752521232"">Alexander Tito Airlambang</a>'], 'photo_reference': 'AZose0kk8g9gz_hh_h2BHF1tVEL7tiFX_dAgVMiRMnoipbukV4ON6KFk8ccCtKJ_S3HQb3njAQdWGZzLQtoyBpUuB9DWWYmBfIP-jkKCCHgB32gHTexPOyCDNKfgFTMhE4c8-bGSj8B2hIKzW-9Gs8xTs8T-LZHT8UPrVZm8IR7QSFAPdZQF', 'width': 4000}]",ChIJWdkILxf0aS4ReTBN5UUvRQY,4.6,ChIJWdkILxf0aS4ReTBN5UUvRQY,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",31,"Jl. Taman Sunda Kelapa No.16A, RT.6/RW.4, Menteng, Kota Jakarta Pusat","{'compound_code': 'QRXJ+HV Menteng, Central Jakarta City, Jakarta', 'global_code': '6P58QRXJ+HV'}"
OPERATIONAL,"{'location': {'lat': -6.1899538, 'lng': 106.82592}, 'viewport': {'northeast': {'lat': -6.1883313, 'lng': 106.82779375}, 'southwest': {'lat': -6.191272100000001, 'lng': 106.82424275}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Santa Theresia High School,,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105211376498124484546"">Stephanus Bambang Siyamta</a>'], 'photo_reference': 'AZose0lxowy0JULDKHehypnCuEc4dcVog1pBwVg-9hcKZFqcwhJnRgn-jL1Grg328O2W2pJWLJIwpJUQ9_-PdTkAk3GQH23GXJCPQJlsGtv6M8Wf-HqjiGeWBsBKfVsR6MWunmP4sioV1mECZIrKv-HpJ0OgeoKvtTZH5hh6TP6PajoplQTf', 'width': 1280}]",ChIJu-IyWCT0aS4Rmm1pvXuAxm0,4.6,ChIJu-IyWCT0aS4Rmm1pvXuAxm0,GOOGLE,"['school', 'point_of_interest', 'establishment']",71,"Jl. H. Agus Salim No.75, RT.8/RW.4, Gondangdia, Kota Jakarta Pusat","{'compound_code': 'RR6G+29 Gondangdia, Central Jakarta City, Jakarta', 'global_code': '6P58RR6G+29'}"
OPERATIONAL,"{'location': {'lat': -6.202992099999999, 'lng': 106.8442215}, 'viewport': {'northeast': {'lat': -6.201629870107278, 'lng': 106.8455855298927}, 'southwest': {'lat': -6.204329529892723, 'lng': 106.8428858701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Yapermas,,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113702753009369071719"">Sandy Andrian</a>'], 'photo_reference': 'AZose0nMKQ5ViYfaDgy6X3c3BmY2j8dUCsaYT8BRdBuLtoCSDjyB70P9YJMZTzKTobGali9QAUFJ3_etCZztm2KRaqA_8bP8VE6rUOm_jC-TgYz9N_EXYWYZ8O2QadgTIFbtlCL8XKjQ_xcElUrDR55C9xJL5mqL-qhoTj1V6oiELY8qT4_W', 'width': 1040}]",ChIJ-96C9Gz0aS4R04QWUPX3Qi0,3.6,ChIJ-96C9Gz0aS4R04QWUPX3Qi0,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",18,"Jl. Anyer No. 7, RT.3/RW.2, Menteng, RT.4/RW.2, Jl. Anyer No.7, RT.4/RW.2, Menteng, Kota Jakarta Pusat","{'compound_code': 'QRWV+RM Menteng, Central Jakarta City, Jakarta', 'global_code': '6P58QRWV+RM'}"
OPERATIONAL,"{'location': {'lat': -6.2071914, 'lng': 106.8481839}, 'viewport': {'northeast': {'lat': -6.205816920107278, 'lng': 106.8495347298927}, 'southwest': {'lat': -6.208516579892722, 'lng': 106.8468350701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Dwisaka,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108857587690026332937"">JossNo Limit</a>'], 'photo_reference': 'AZose0l40LdzOa1wMuOq4i7kha-46oOjAEHdhvaGOyzXxZM9SjR20Xt0C2PS-m8UCg2Krpz0AiF778e9LZQ02ptdCHvUm9gWScMHAtuQf_KrpXENrMoDv5aACFy9h4W4aYbbV2LM5KMcy6PGjztsb6RvcLp7WbQDIgTo8jGt7ePRN5BJjBqz', 'width': 3264}]",ChIJ6dJHR270aS4RBO5xq5o837A,3.0,ChIJ6dJHR270aS4RBO5xq5o837A,GOOGLE,"['school', 'point_of_interest', 'establishment']",4,"QRVX+47F, RT.1/RW.6, Pegangsaan, Central Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.203024999999999, 'lng': 106.8441995}, 'viewport': {'northeast': {'lat': -6.201646020107277, 'lng': 106.8455827298927}, 'southwest': {'lat': -6.204345679892721, 'lng': 106.8428830701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,"MDR, SMP, SMA & SMK YAPERMAS",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117025711616463044342"">YUSUF N</a>'], 'photo_reference': 'AZose0n8po3AYFjtGs67YCfu5v49fqZtQ_eTvcQotpMaqiAGur0bSbnYzyuNUyB4jW1HD4wvzLtDcYYqMW4I4K_8_7b2BWneB21cfthmm36VLpX9RjONrmJDtRr1yb3tp6eGP8hbC_3zusaIsi8H8XyhaXcQDYKUcQgQH25LB5rxwv35QTwK', 'width': 3264}]",ChIJrd4t9Gz0aS4RuIN3soRq3JY,3.8,ChIJrd4t9Gz0aS4RuIN3soRq3JY,GOOGLE,"['school', 'point_of_interest', 'establishment']",4,"Jl. Anyer No.7, RW.2, Menteng, Kota Jakarta Pusat","{'compound_code': 'QRWV+QM Menteng, Central Jakarta City, Jakarta', 'global_code': '6P58QRWV+QM'}"
