business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.168989499999999, 'lng': 106.8299138}, 'viewport': {'northeast': {'lat': -6.167652470107278, 'lng': 106.8313820798927}, 'southwest': {'lat': -6.170352129892722, 'lng': 106.8286824201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sriwijaya Hotel,"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106613096439149204991"">A Google User</a>'], 'photo_reference': 'AZose0mIGGfCi59t1f87GLgKKZOab3oSVQheLRLRtGyd7mEvxZY37bMNU9DSnMN1s4_xEw6DlAIDf9JN0vN2UDhAkW4XLHb8HyRRm-wSZmSbpSuD2Qi-QWTCaeJsXPyGB4Idy_s-gCOts8TOlrR3SZiQFDLtFjG1_5nrfPSWMqoJ9YKyJdEe', 'width': 1280}]",ChIJXYmF1M_1aS4RfTblY17tbdA,"{'compound_code': 'RRJH+CX Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRJH+CX'}",4.2,ChIJXYmF1M_1aS4RfTblY17tbdA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1887,"Jl. Veteran No.1, Gambir, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.184739899999999, 'lng': 106.8344819}, 'viewport': {'northeast': {'lat': -6.183311320107277, 'lng': 106.8359600798927}, 'southwest': {'lat': -6.186010979892721, 'lng': 106.8332604201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Fraser Residence Menteng Jakarta,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117281210293831711298"">Fraser Residence Menteng Jakarta</a>'], 'photo_reference': 'AZose0l_7sd2NcvjtIV7Uae5q-7_s-mowM7I1TDyWSrr31iJ7hyEx99v9P14EQWIc1rRDc-6C5Hw41xnf98mlYzQFtvkZtWVYMvPF9bMD-BaNvhYN7K3WVdpRdeV0FOkzMe4DeckA5XDv2sBQSLVp5tmMnSrgbQ4OluK95Jr2EqXqwf5gUBv', 'width': 5616}]",ChIJ5UCRxjD0aS4R-WZVqzMAwRA,"{'compound_code': 'RR8M+4Q Kebon Sirih, Central Jakarta City, Jakarta', 'global_code': '6P58RR8M+4Q'}",4.7,ChIJ5UCRxjD0aS4R-WZVqzMAwRA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2818,"Jl. Menteng Raya No.60, RW.9, Kb. Sirih, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1794933, 'lng': 106.8165728}, 'viewport': {'northeast': {'lat': -6.178136870107277, 'lng': 106.8179197798927}, 'southwest': {'lat': -6.180836529892721, 'lng': 106.8152201201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Flamenco Urban Living,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106388334720377202172"">A Google User</a>'], 'photo_reference': 'AZose0leqm5FCuNDxezYDSs7xsMw0AOMZYRErMZiqJ9jEtwrFsDsZzGMj2EC0xNodmMLSbq4SSea8GbFVDaS5a2G15EuRIfl_TSUbNZUeKZVsnlLzPNlxIwK-MeleT3Fi3wBiO_Pc2Y3R4fKRUAciIgMgyQVRivtxmPCvtSeIKiHho3I7Tu5', 'width': 3000}]",ChIJ0-5dELX3aS4RhOiHuhvcxsg,"{'compound_code': 'RRC8+5J South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRC8+5J'}",4.6,ChIJ0-5dELX3aS4RhOiHuhvcxsg,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",102,"2, Jl. Tanah Abang 5 No.17, RW.2, Petojo Sel.",,
OPERATIONAL,"{'location': {'lat': -6.187240099999999, 'lng': 106.8208429}, 'viewport': {'northeast': {'lat': -6.185780920107279, 'lng': 106.8222118798927}, 'southwest': {'lat': -6.188480579892722, 'lng': 106.8195122201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belinn Wahid Hasyim,"[{'height': 4810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117232205849209395916"">A Google User</a>'], 'photo_reference': 'AZose0lgg0nq15qJRIcfZ2ng5CbnYOh1xaRrFY24JzvA7QOoAldXcUdZYfdtw8lDCnHNUx_xrMpTBPvqFqGZbAzRT-eQFxPLgKuGeBu9goWWhkSctHOZyvu5UAIu4gD5-x6_0ny5xilkmQlS0mgLZwnzUgyn-gcUSzMdoSiF_YD-rrEijFYu', 'width': 5541}]",ChIJk1bSLCb0aS4RPSLmbuAT1eQ,"{'compound_code': 'RR7C+48 Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR7C+48'}",4.5,ChIJk1bSLCb0aS4RPSLmbuAT1eQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",877,"Jl. K.H. Wahid Hasyim No.135 - 137, RT.9/RW.2, Kb. Kacang, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1873054, 'lng': 106.826264}, 'viewport': {'northeast': {'lat': -6.185949170107278, 'lng': 106.8276529798927}, 'southwest': {'lat': -6.188648829892721, 'lng': 106.8249533201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oria Hotel,"[{'height': 1448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105878589579950026609"">A Google User</a>'], 'photo_reference': 'AZose0kAPpqSL5QyozM-VDOrtPbrOt8u419RMWr9G_59JddBPMIjuG-EjX_nVlX6lK4ZrwIT8MKJKNVUip4e1-FmMWvPPcOi3jh_Jsnmc1_jLQdwICNe9mniWpNdf9b-1OnWuFuulHWNsIgNKeZlcS1T31xzXxRrg96JvPd9KUPpHeW3ePAq', 'width': 1170}]",ChIJN9T_jiX0aS4RzS7vMdU_jrI,"{'compound_code': 'RR6G+XF Gondangdia, Central Jakarta City, Jakarta', 'global_code': '6P58RR6G+XF'}",4.3,ChIJN9T_jiX0aS4RzS7vMdU_jrI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2186,"Jl. K.H. Wahid Hasyim No.85, RT.1/RW.4, Gondangdia, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.187352799999999, 'lng': 106.8256566}, 'viewport': {'northeast': {'lat': -6.185917570107279, 'lng': 106.8270742798927}, 'southwest': {'lat': -6.188617229892723, 'lng': 106.8243746201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Akmani Hotel Jakarta,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111198020387218395062"">A Google User</a>'], 'photo_reference': 'AZose0mM7zeNl6OIXaMC67sSDR25k4OFHIjCqCnuyuOxDpVPbPFpH4YvUhN21IPk8NUUslRdH5Pf6wtUj_j0FQ37qagPlQ7GKNIfOVbrJRji2VHtky3Cm2LJehEuxRCBFn3DanMTpkta9iUThBY5mNvATqSUacYMKcGBeV9GE7iDItdDAO3k', 'width': 512}]",ChIJHeDHdyX0aS4Rnndi_LAnvXs,"{'compound_code': 'RR7G+27 Gondangdia, Central Jakarta City, Jakarta', 'global_code': '6P58RR7G+27'}",4.2,ChIJHeDHdyX0aS4Rnndi_LAnvXs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3142,"Jl. K.H. Wahid Hasyim No.91, RT.1/RW.4, Gondangdia, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1868948, 'lng': 106.8180245}, 'viewport': {'northeast': {'lat': -6.185654470107278, 'lng': 106.8193784798927}, 'southwest': {'lat': -6.188354129892722, 'lng': 106.8166788201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yellow Bee Tanah Abang Jakarta,"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116577272157743148479"">A Google User</a>'], 'photo_reference': 'AZose0miiKt8ElFUrt4UPZxXplDDCTjArhHniQc9BrPUjz7J-PEVjcYXQRRpk-7BPMASoPtnfb37LBZMWB6jNnlBju2C8d8Xl8591oNnusSx9e8U3MRjNhQ97LZ_KTYgRc9MJ47cJLIAZs82o0IEUtlTlACT3JNJbf03qfQwYIKOXm7pnpS9', 'width': 6720}]",ChIJH3ZGni_1aS4RMUMSAxtl2oY,"{'compound_code': 'RR79+66 Kampung Bali, Central Jakarta City, Jakarta', 'global_code': '6P58RR79+66'}",4.5,ChIJH3ZGni_1aS4RMUMSAxtl2oY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",245,"Jl. K.H. Wahid Hasyim No.204, RT.7/RW.7, Kp. Bali, Jakarta",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1872538, 'lng': 106.8220423}, 'viewport': {'northeast': {'lat': -6.185775670107277, 'lng': 106.8233678298927}, 'southwest': {'lat': -6.188475329892721, 'lng': 106.8206681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Holiday Inn Express Jakarta Wahid Hasyim, an IHG Hotel","[{'height': 1359, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115449262612230942150"">Holiday Inn Express Jakarta Wahid Hasyim</a>'], 'photo_reference': 'AZose0nMbP9oT1btJFH47WFEPlWQ8attaLfUsvnB4U5IIQ8TBaihjX7VCjNSM4HdUM6hcwGCD92dWUqjqp9dw5V7kGoPr5-1qCfw-s1p3O5j3V3D2KwowMswYIxdALgdAhPodNRKEX2heVRxdWQC-Ckd_O1kfqEyVeTYsboIFgg6bH6hLiEq', 'width': 2048}]",ChIJJQ54Iyb0aS4RmG8SxrVfsGI,"{'compound_code': 'RR7C+3R Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR7C+3R'}",4.4,ChIJJQ54Iyb0aS4RmG8SxrVfsGI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2873,"Jl. K.H. Wahid Hasyim No.123, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.172157299999999, 'lng': 106.8358278}, 'viewport': {'northeast': {'lat': -6.170901670107279, 'lng': 106.8366158}, 'southwest': {'lat': -6.173601329892723, 'lng': 106.8334638}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Borobudur Jakarta,"[{'height': 733, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106680475485019832828"">A Google User</a>'], 'photo_reference': 'AZose0lX2swRpbG6xm17l6r9HjvY4Q3bDcz0IEeNVOYz3gjosDIyVYJytPqCEpPGy_AK734MlB83kugJ3e7nWkBcR-_w48Do3KKZTiZ1z4TQfdaVrdPDQJ9WGm4RuyHv-vGYRfcJST9i8vWTGJaa5wThfwYJ9y-mOAJr1AzKQp_OgfM530U-', 'width': 977}]",ChIJ2zV-Ccz1aS4RWwlaMym3AnM,"{'compound_code': 'RRHP+48 Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRHP+48'}",4.6,ChIJ2zV-Ccz1aS4RWwlaMym3AnM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",19369,"Jl. Lap. Banteng Selatan No.1, Ps. Baru, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.173569, 'lng': 106.8118776}, 'viewport': {'northeast': {'lat': -6.172257820107277, 'lng': 106.8131100298927}, 'southwest': {'lat': -6.174957479892721, 'lng': 106.8104103701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel Tanah Abang - Cideng,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103658370934825194659"">Neo Hotel Cideng</a>'], 'photo_reference': 'AZose0n82C79RTyBDiUFCksgBdqjCb3E5DVAsp2JIniShMFJbEEXjhsgmY4n92VHn99UA-GOriy_dmT58zePrGwL4WlnHnZUWhBg34-Qbhy427YIy17Sq0n7m1ZzFPU_U2tYnBJLIfbTHbMlah5uEClG9IuGgs1g9j96J888CzuuPi2hbq8c', 'width': 1359}]",ChIJ55cKKnz2aS4Rx-CeruH7gWY,"{'compound_code': 'RRG6+HP South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRG6+HP'}",4.3,ChIJ55cKKnz2aS4Rx-CeruH7gWY,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2441,"Jl. Cideng Timur No.58, RT.4/RW.6, Petojo Sel., Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1750365, 'lng': 106.8024135}, 'viewport': {'northeast': {'lat': -6.173770820107277, 'lng': 106.8038541798927}, 'southwest': {'lat': -6.176470479892721, 'lng': 106.8011545201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 126 Business Hotel,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117235156719410124554"">A Google User</a>'], 'photo_reference': 'AZose0kJy9v6uYAN6k0kRentSIELL7I4TvwvlVbMtrlemGcSW2PuGiM93eI4K7pnZk3z639EeJdBhuhNfKVaGBo756_uNX9szrL8m_g8u8xxLCG-9LDNKlk1zPAjJydt-BAoWppp6CDognGO2Vit13YHsXmGyad7Dl2TO_HnI2C-4OsQPdVd', 'width': 640}]",ChIJmaHpUGL2aS4R1afjGO3_xvI,"{'compound_code': 'RRF2+XX Tomang, West Jakarta City, Jakarta', 'global_code': '6P58RRF2+XX'}",3.9,ChIJmaHpUGL2aS4R1afjGO3_xvI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1197,"Jl. Tomang Raya No.51, RT.12/RW.5, Tomang, Jakarta",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1659506, 'lng': 106.8153488}, 'viewport': {'northeast': {'lat': -6.164336420107279, 'lng': 106.8167412798927}, 'southwest': {'lat': -6.167036079892723, 'lng': 106.8140416201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Merlynn Park,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108397547016279672992"">A Google User</a>'], 'photo_reference': 'AZose0lmrvEPSB6qSuEe-66bkJMO7RMay9AtiE6qf54utSWCUAeu9K5hLzEcPSwCKp_hgyyFPA2LJPFryaebGMkdHg2urOZn9-JlUfTM9EAOgqzW383Lnt4Hl_tlfgMaMUU9iZNlr6f2TgT0NUQ627_5oQxk5lMg8HVRnvOfpxCJhLsCCI3U', 'width': 1280}]",ChIJR2Roonf2aS4RCDz06Xs-w9g,"{'compound_code': 'RRM8+J4 North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRM8+J4'}",4.4,ChIJR2Roonf2aS4RCDz06Xs-w9g,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",10294,"Jl. KH. Hasyim Ashari No.29 - 31, Petojo Utara, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.164761299999999, 'lng': 106.8102616}, 'viewport': {'northeast': {'lat': -6.163413970107278, 'lng': 106.8116627298927}, 'southwest': {'lat': -6.166113629892722, 'lng': 106.8089630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus @ Cideng Barat,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115927502426427031364"">A Google User</a>'], 'photo_reference': 'AZose0nH-Ee8hUJZJEU2t0cglmb7TpxXtcYJFYEjFGqS1N5HRAu9S9dbR4_MBkyyrpg894mZfRm126xhWUUbLBJIjtTHWNEvn-KmMTivXLKowQcRWvPz9q1-aLJ8LYaKAiqiluwwH_-gx-RvbeH5lrVlGIQIYHMMeoaJT--JOUxgSn1ofZNU', 'width': 900}]",ChIJ0RZWLnz2aS4RyNq4ftSlvcA,"{'compound_code': 'RRP6+34 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRP6+34'}",4.3,ChIJ0RZWLnz2aS4RyNq4ftSlvcA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",701,"Jl. Cideng Barat No.25, Cideng, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.171958, 'lng': 106.8081924}, 'viewport': {'northeast': {'lat': -6.170530070107278, 'lng': 106.8095293798927}, 'southwest': {'lat': -6.173229729892721, 'lng': 106.8068297201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Royal City Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109875914169425584601"">Dhita Rizky</a>'], 'photo_reference': 'AZose0lWG94Odma2a7gIM0CVsuayEa-eLGr9qTqzozpFYcujUanXNIGboJNpU9Rr0jaSYUQMODxWl4aKpqPaY0jmOwhWT4YQHwpVXpgfAM-oyhGj9xhQzUEvbZOq8F5m0oG0eBaeKQ_-WHUFA_PiUrFKHto3k8dmvSFHk58ZjNg5QklxQYCw', 'width': 3000}]",ChIJE6GwhHz2aS4RvQXVvfG8Nr4,"{'compound_code': 'RRH5+67 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRH5+67'}",4.0,ChIJE6GwhHz2aS4RvQXVvfG8Nr4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",719,"Jl. Tomang Raya No.88, RT.2/RW.6, Cideng, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1691734, 'lng': 106.8042229}, 'viewport': {'northeast': {'lat': -6.167874270107278, 'lng': 106.8056070798927}, 'southwest': {'lat': -6.170573929892722, 'lng': 106.8029074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Ruko ITC Roxy Mas,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100938522687396089413"">zaenal abidin</a>'], 'photo_reference': 'AZose0kYC7leV6LsXTN_xuxiowyrPvujc62z74VNR4hwDyhJhVYXW--ro1XbXrSYrisVZ_x_R7xUmVfLnVL7VcEzuR5YLx9RT131nIObPRiBTiiXSYQPsElhoSJpxIv4f5ih_GTnlh3Y_J_SbRGKxMOhMBXWoM88uQkDKNlXTL5L4tBaZPpv', 'width': 3000}]",ChIJVVVVfm_2aS4RN5hDiaWpEmE,"{'compound_code': 'RRJ3+8M Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRJ3+8M'}",4.3,ChIJVVVVfm_2aS4RN5hDiaWpEmE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",59,"Blok E1 no 42 ITC ROXY MAS 8, RW.8, Cideng, Jakarta",,
OPERATIONAL,"{'location': {'lat': -6.1689264, 'lng': 106.8111314}, 'viewport': {'northeast': {'lat': -6.167674620107278, 'lng': 106.8125193798927}, 'southwest': {'lat': -6.170374279892722, 'lng': 106.8098197201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lynt,"[{'height': 1297, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104708473443021669255"">Lynt Hotel Jakarta</a>'], 'photo_reference': 'AZose0l-2rNeS5PRohmmIGdrbvYAzZ3ujUv-CVzabyh1ypaTzumxTR-Gum04r2qdeqJCgUqYt_r8HIJPgH0Y4NBr_7wsgsQt22Lgac-7Wx82OaN6-QwIuVmOrof800m-UszN0dSINdNeS1vLZUZ8GU-CYMo8g0Sq18QmB73b8KKoc9T4zBSz', 'width': 2048}]",ChIJOfxWMnr2aS4RWKICHfN_ueE,"{'compound_code': 'RRJ6+CF North Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRJ6+CF'}",4.2,ChIJOfxWMnr2aS4RWKICHfN_ueE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",971,"Jl. Cideng Timur No.35, RT.6/RW.6, Petojo Utara, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1686861, 'lng': 106.8048682}, 'viewport': {'northeast': {'lat': -6.167376470107278, 'lng': 106.8061552798927}, 'southwest': {'lat': -6.170076129892721, 'lng': 106.8034556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kantos Roxy Mas,"[{'height': 581, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105670079756058498707"">A Google User</a>'], 'photo_reference': 'AZose0kaPdqXHo4muJDeCi7Fhrk3sSl6acVSl-fHnJNlfrcrri2V-1YrkAU9h-VIRA8vGFrSub2NaoZDtSXC2zUEalv2BNlq3bfZIYaeOE9L5q-lU8jpIlq2nWpv4kFVwBwbU3IfEzWXW2kn0k6HEy4gng36Hwma4WZ0sDU39pzYOnIMilJg', 'width': 1032}]",ChIJLTwwO4n3aS4Rpdfb0Y8V8Tc,"{'compound_code': 'RRJ3+GW Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRJ3+GW'}",4.6,ChIJLTwwO4n3aS4Rpdfb0Y8V8Tc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",141,"Kompleks ITC Roxy Mas Blok C5 no 11, RT.9/RW.6, Cideng, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.175200299999999, 'lng': 106.8124043}, 'viewport': {'northeast': {'lat': -6.174015620107277, 'lng': 106.8137749298927}, 'southwest': {'lat': -6.176715279892721, 'lng': 106.8110752701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bobobox Pods Tanah Abang,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106713627780906632115"">A Google User</a>'], 'photo_reference': 'AZose0nNytJCIKUxrLp5BOx9pAiMOL7Rban2QlLV82OOxefLzHRolTgxsHqOukcGmV6NDdxfoNNmmSRbWD_Cim-Sf6AKypvAIV8OhwSiQGm-y0ZLI_vdP0zCjNwpRMOb_l49BIE5FooL0Bpl8OqcbxaT4eFAwMxWQjCPUV9_4sfDuinhBr4X', 'width': 1836}]",ChIJs-GOkaD3aS4RAvGDpe3Nq9s,"{'compound_code': 'RRF6+WX South Petojo, Central Jakarta City, Jakarta', 'global_code': '6P58RRF6+WX'}",4.7,ChIJs-GOkaD3aS4RAvGDpe3Nq9s,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",410,"Jl. Tanah Abang II No.74A, RT.1/RW.5, Petojo Sel., Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.166036099999999, 'lng': 106.8095428}, 'viewport': {'northeast': {'lat': -6.164635120107278, 'lng': 106.8109101298927}, 'southwest': {'lat': -6.167334779892722, 'lng': 106.8082104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Losari Roxy Hotel,"[{'height': 2076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115693006456227049705"">Rony Banase</a>'], 'photo_reference': 'AZose0mECxUbh9SKPor0EbjTEHJqOuYsDOpBPf96MqfBw_s4aqU2Py2_57-7V3Pyw2CmuicAslVtAut6CnzbGv0Q5b0ZjN_eh-dPaKJ9v0ntcjQne1L5Mydp6BIXJgnqQL3Uc3HfrzKnc40XG6jbjVWWSow3xY5_KNmi1-mn4wzjFod9B_14', 'width': 4608}]",ChIJ42jGjXD2aS4R46H5b7Jw2ac,"{'compound_code': 'RRM5+HR Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRM5+HR'}",4.0,ChIJ42jGjXD2aS4R46H5b7Jw2ac,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",841,"Jl. KH. Hasyim Ashari No.41, RT.1/RW.11, Cideng, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1688867, 'lng': 106.8057101}, 'viewport': {'northeast': {'lat': -6.167636520107279, 'lng': 106.8071230298927}, 'southwest': {'lat': -6.170336179892723, 'lng': 106.8044233701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 2308 Seven Season Residence,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100173054794617975208"">A Google User</a>'], 'photo_reference': 'AZose0nBOxRSzzgsfmnxl8xpnEpSIgwAsCxrWo0xiHvT5VKsB5fKKyVRqXV0kPP2RyBZJaly1A2AH0eae_Bx8i5dgl8P-jzfRUx7AFB1CXk9RoQgFPdH67gh11uM4oH6eOMbeUyUwP4UOOJlRkb-U1Qs0d7oYu8svOBDkF_E3ikVu_XiwUg7', 'width': 759}]",ChIJMeW2Quv3aS4Rn_RYvP4_L_s,"{'compound_code': 'RRJ4+C7 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRJ4+C7'}",3.8,ChIJMeW2Quv3aS4Rn_RYvP4_L_s,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",271,"Jl. Ternate No.123, RW.6, Cideng, Kota Jakarta Pusat",{'open_now': True},
